stargateID,destinationID
50007357,50007393
50007358,50007278
50007359,50007559
50007360,50005610
50007361,50007993
50007362,50008570
50007363,50009849
50007364,50003404
50007365,50006659
50007366,50007216
50007367,50007893
50007368,50003673
50007369,50003959
50007370,50007173
50007371,50009589
50007372,50007195
50007373,50008265
50007374,50008697
50007375,50007031
50007376,50007450
50007377,50006776
50007378,50005661
50007379,50009031
50007380,50006634
50007381,50006815
50007382,50007463
50007383,50008023
50007384,50008391
50007385,50009301
50007386,50006845
50007387,50007192
50007388,50007717
50007389,50006830
50007390,50007166
50007391,50006899
50007392,50007990
50007393,50007357
50007394,50007511
50007395,50007512
50007396,50007148
50007397,50007671
50007398,50007775
50007399,50004137
50007400,50006964
50007401,50007269
50007402,50007806
50007403,50007323
50007404,50008084
50007405,50008139
50007406,50006455
50007407,50007443
50007408,50007853
50007409,50007020
50007410,50006981
50007411,50007480
50007412,50006793
50007413,50007488
50007414,50007690
50007415,50007241
50007416,50007572
50007417,50007171
50007418,50007753
50007419,50007841
50007420,50006777
50007421,50007346
50007422,50008170
50007423,50009118
50007424,50006850
50007425,50007684
50007426,50007984
50007427,50001947
50007428,50007318
50007429,50007301
50007430,50002864
50007431,50003636
50007432,50009002
50007433,50004366
50007434,50005094
50007435,50005678
50007436,50009397
50007437,50006923
50007438,50009508
50007439,50007309
50007440,50004698
50007441,50006972
50007442,50007553
50007443,50007407
50007444,50007854
50007445,50008092
50007446,50008221
50007447,50009309
50007448,50005247
50007449,50006541
50007450,50007376
50007451,50007520
50007452,50008302
50007453,50005963
50007454,50009902
50007455,50004407
50007456,50007664
50007457,50008660
50007458,50007131
50007459,50007575
50007460,50008676
50007461,50011316
50007462,50012878
50007463,50007382
50007464,50009302
50007465,50005382
50007466,50012361
50007467,50007122
50007468,50011774
50007469,50004271
50007470,50009109
50007471,50007324
50007472,50007521
50007473,50001677
50007474,50006931
50007475,50007833
50007476,50007338
50007477,50007606
50007478,50007666
50007479,50004481
50007480,50007411
50007481,50003413
50007482,50004522
50007483,50007528
50007484,50007034
50007485,50007229
50007486,50007632
50007487,50005466
50007488,50007413
50007489,50006857
50007490,50007328
50007491,50007608
50007492,50007693
50007493,50005938
50007494,50006059
50007495,50006592
50007496,50010677
50007497,50005682
50007498,50013220
50007499,50007344
50007500,50007549
50007501,50007623
50007502,50007877
50007503,50004550
50007504,50006871
50007505,50009071
50007506,50009558
50007507,50010659
50007508,50005113
50007509,50006024
50007510,50007741
50007511,50007394
50007512,50007395
50007513,50008277
50007514,50006831
50007515,50007024
50007516,50005654
50007517,50007959
50007518,50004583
50007519,50007967
50007520,50007451
50007521,50007472
50007522,50007726
50007523,50008140
50007524,50009034
50007525,50007144
50007526,50007857
50007527,50007059
50007528,50007483
50007529,50008333
50007530,50004625
50007531,50007668
50007532,50008145
50007533,50005114
50007534,50006025
50007535,50007768
50007536,50008441
50007537,50007150
50007538,50007548
50007539,50008550
50007540,50007225
50007541,50008079
50007542,50005017
50007543,50006266
50007544,50007350
50007545,50007855
50007546,50008541
50007547,50007151
50007548,50007538
50007549,50007500
50007550,50007761
50007551,50004699
50007552,50007186
50007553,50007442
50007554,50008318
50007555,50007070
50007556,50008263
50007557,50008668
50007558,50007279
50007559,50007359
50007560,50008583
50007561,50009788
50007562,50001035
50007563,50005018
50007564,50005689
50007565,50007348
50007566,50008016
50007567,50009216
50007568,50006240
50007569,50007635
50007570,50007732
50007571,50007894
50007572,50007416
50007573,50007589
50007574,50007913
50007575,50007459
50007576,50008386
50007577,50006235
50007578,50008004
50007579,50008115
50007580,50008803
50007581,50008967
50007582,50007123
50007583,50007845
50007584,50009289
50007585,50006917
50007586,50008174
50007587,50008226
50007588,50009619
50007589,50007573
50007590,50007618
50007591,50007638
50007592,50007283
50007593,50009074
50007594,50009295
50007595,50004858
50007596,50005595
50007597,50006185
50007598,50001347
50007599,50003609
50007600,50006055
50007601,50007176
50007602,50007751
50007603,50007783
50007604,50006756
50007605,50007339
50007606,50007477
50007607,50007667
50007608,50007491
50007609,50007621
50007610,50007680
50007611,50007320
50007612,50008219
50007613,50009006
50007614,50006810
50007615,50007790
50007616,50007870
50007617,50008029
50007618,50007590
50007619,50007639
50007620,50007643
50007621,50007609
50007622,50007880
50007623,50007501
50007624,50005802
50007625,50007115
50007626,50006556
50007627,50007821
50007628,50008190
50007629,50007107
50007630,50009205
50007631,50010393
50007632,50007486
50007633,50008153
50007634,50008609
50007635,50007569
50007636,50007733
50007637,50007760
50007638,50007591
50007639,50007619
50007640,50007674
50007641,50007226
50007642,50008253
50007643,50007620
50007644,50007675
50007645,50007083
50007646,50007687
50007647,50001789
50007648,50002877
50007649,50007098
50007650,50008103
50007651,50010779
50007652,50005489
50007653,50006707
50007654,50008470
50007655,50006668
50007656,50007815
50007657,50008097
50007658,50005129
50007659,50006802
50007660,50006724
50007661,50007794
50007662,50007849
50007663,50008168
50007664,50007456
50007665,50012617
50007666,50007478
50007667,50007607
50007668,50007531
50007669,50007713
50007670,50007861
50007671,50007397
50007672,50007697
50007673,50007738
50007674,50007640
50007675,50007644
50007676,50007700
50007677,50007918
50007678,50006858
50007679,50007329
50007680,50007610
50007681,50006794
50007682,50007152
50007683,50012863
50007684,50007425
50007685,50007926
50007686,50008501
50007687,50007646
50007688,50007866
50007689,50007920
50007690,50007414
50007691,50005448
50007692,50008405
50007693,50007492
50007694,50007826
50007695,50003708
50007696,50005766
50007697,50007672
50007698,50007922
50007699,50006380
50007700,50007676
50007701,50007102
50007702,50009402
50007703,50011273
50007704,50006720
50007705,50008105
50007706,50008207
50007707,50009223
50007708,50006718
50007709,50006645
50007710,50006769
50007711,50008357
50007712,50008427
50007713,50007669
50007714,50007862
50007715,50008146
50007716,50006846
50007717,50007388
50007718,50000832
50007719,50005519
50007720,50008734
50007721,50008994
50007722,50007028
50007723,50007808
50007724,50008812
50007725,50007325
50007726,50007522
50007727,50006190
50007728,50006170
50007729,50008977
50007730,50009538
50007731,50006241
50007732,50007570
50007733,50007636
50007734,50007895
50007735,50006459
50007736,50007812
50007737,50006085
50007738,50007673
50007739,50007743
50007740,50006026
50007741,50007510
50007742,50008442
50007743,50007739
50007744,50007763
50007745,50008031
50007746,50005548
50007747,50007798
50007748,50013055
50007749,50006056
50007750,50007177
50007751,50007602
50007752,50007784
50007753,50007418
50007754,50007842
50007755,50009338
50007756,50005242
50007757,50006904
50007758,50007883
50007759,50009246
50007760,50007637
50007761,50007550
50007762,50007827
50007763,50007744
50007764,50008256
50007765,50006956
50007766,50008087
50007767,50009640
50007768,50007535
50007769,50006105
50007770,50006436
50007771,50007145
50007772,50006663
50007773,50008674
50007774,50008680
50007775,50007398
50007776,50007795
50007777,50008056
50007778,50008486
50007779,50007161
50007780,50007955
50007781,50003469
50007782,50007178
50007783,50007603
50007784,50007752
50007785,50008127
50007786,50007234
50007787,50008120
50007788,50005495
50007789,50006202
50007790,50007615
50007791,50004615
50007792,50008419
50007793,50008717
50007794,50007661
50007795,50007776
50007796,50007938
50007797,50008113
50007798,50007747
50007799,50009384
50007800,50011131
50007801,50011358
50007802,50011894
50007803,50006569
50007804,50007287
50007805,50008135
50007806,50007402
50007807,50012808
50007808,50007723
50007809,50007948
50007810,50008202
50007811,50008929
50007812,50007736
50007813,50008045
50007814,50008129
50007815,50007656
50007816,50008098
50007817,50003709
50007818,50007945
50007819,50005914
50007820,50006248
50007821,50007627
50007822,50008085
50007823,50008191
50007824,50008204
50007825,50007330
50007826,50007694
50007827,50007762
50007828,50008371
50007829,50008399
50007830,50005841
50007831,50005383
50007832,50010719
50007833,50007475
50007834,50009270
50007835,50009281
50007836,50007168
50007837,50000632
50007838,50000707
50007839,50002954
50007840,50008438
50007841,50007419
50007842,50007754
50007843,50009339
50007844,50009644
50007845,50007583
50007846,50007974
50007847,50008279
50007848,50004445
50007849,50007662
50007850,50006953
50007851,50007086
50007852,50007904
50007853,50007408
50007854,50007444
50007855,50007545
50007856,50003083
50007857,50007526
50007858,50007917
50007859,50005724
50007860,50009542
50007861,50007670
50007862,50007714
50007863,50008147
50007864,50005917
50007865,50008257
50007866,50007688
50007867,50007951
50007868,50006993
50007869,50008886
50007870,50007616
50007871,50008030
50007872,50000403
50007873,50007011
50007875,50007297
50007876,50010398
50007877,50007502
50007878,50007108
50007879,50006623
50007880,50007622
50007881,50006905
50007882,50007255
50007883,50007758
50007884,50008112
50007885,50010816
50007886,50012295
50007887,50006817
50007888,50008905
50007889,50010748
50007890,50004682
50007891,50008157
50007892,50008193
50007893,50007367
50007894,50007571
50007895,50007734
50007896,50005050
50007897,50008186
50007898,50006640
50007899,50011471
50007900,50007109
50007901,50006653
50007902,50008986
50007903,50005163
50007904,50007852
50007905,50004392
50007906,50005431
50007907,50011716
50007908,50007104
50007909,50008107
50007910,50008604
50007911,50006828
50007912,50007193
50007913,50007574
50007914,50008059
50007915,50008212
50007916,50008435
50007917,50007858
50007918,50007677
50007919,50008292
50007920,50007689
50007921,50007930
50007922,50007698
50007923,50007963
50007924,50008109
50007925,50008165
50007926,50007685
50007927,50008502
50007928,50008563
50007929,50009403
50007930,50007921
50007931,50006880
50007932,50008689
50007933,50009261
50007934,50004245
50007935,50008439
50007936,50008757
50007937,50009627
50007938,50007796
50007939,50008311
50007940,50008487
50007941,50007266
50007942,50013489
50007943,50006936
50007944,50008262
50007945,50007818
50007946,50008043
50007947,50008499
50007948,50007809
50007949,50008203
50007950,50008813
50007951,50007867
50007952,50007979
50007953,50008076
50007954,50008931
50007955,50007780
50007956,50008723
50007957,50009332
50007958,50010189
50007959,50007517
50007960,50006818
50007961,50008574
50007962,50012181
50007963,50007923
50007964,50008110
50007965,50008151
50007966,50008166
50007967,50007519
50007968,50008070
50007969,50008208
50007970,50011682
50007971,50004572
50007972,50007221
50007973,50008446
50007974,50007846
50007975,50008011
50007976,50008237
50007977,50008422
50007978,50008448
50007979,50007952
50007980,50008019
50007981,50008035
50007982,50007315
50007983,50008306
50007984,50007426
50007985,50008848
50007986,50010810
50007987,50011364
50007988,50012050
50007989,50012090
50007990,50007392
50007991,50008516
50007992,50008539
50007993,50007361
50007994,50008571
50007995,50008588
50007996,50009957
50007997,50007351
50007998,50003511
50007999,50006758
50008000,50008177
50008001,50009645
50008002,50010123
50008003,50006077
50008004,50007578
50008005,50008116
50008006,50008804
50008007,50008968
50008008,50007262
50008009,50005998
50008010,50008847
50008011,50007975
50008012,50008238
50008013,50008449
50008014,50008578
50008015,50006482
50008016,50007566
50008017,50008242
50008018,50008429
50008019,50007980
50008020,50008065
50008021,50008210
50008022,50005472
50008023,50007383
50008024,50008462
50008025,50009303
50008026,50003279
50008027,50010310
50008028,50011698
50008029,50007617
50008030,50007871
50008031,50007745
50008032,50008062
50008033,50007219
50008034,50010118
50008035,50007981
50008036,50008066
50008037,50006514
50008038,50008482
50008039,50010306
50008040,50005019
50008041,50010606
50008042,50012784
50008043,50007946
50008044,50008758
50008045,50007813
50008046,50008580
50008047,50002699
50008048,50009533
50008049,50009668
50008050,50005618
50008051,50006950
50008052,50008508
50008053,50011007
50008054,50006391
50008055,50008613
50008056,50007777
50008057,50005659
50008058,50008266
50008059,50007914
50008060,50008090
50008061,50008213
50008062,50008032
50008063,50008176
50008064,50008351
50008065,50008020
50008066,50008036
50008067,50008300
50008068,50008639
50008069,50009477
50008070,50007968
50008071,50004979
50008072,50008188
50008073,50010143
50008074,50006048
50008075,50006648
50008076,50007953
50008077,50008163
50008078,50007227
50008079,50007541
50008080,50008200
50008081,50008451
50008082,50005964
50008083,50010028
50008084,50007404
50008085,50007822
50008086,50008205
50008087,50007766
50008088,50008511
50008089,50009641
50008090,50008060
50008091,50008381
50008092,50007445
50008093,50008222
50008094,50005436
50008095,50008545
50008096,50009306
50008097,50007657
50008098,50007816
50008099,50008233
50008100,50009061
50008101,50007250
50008102,50007099
50008103,50007650
50008104,50010780
50008105,50007705
50008106,50012070
50008107,50007909
50008108,50010290
50008109,50007924
50008110,50007964
50008111,50006590
50008112,50007884
50008113,50007797
50008114,50008436
50008115,50007579
50008116,50008005
50008117,50008805
50008118,50008969
50008119,50007235
50008120,50007787
50008121,50008887
50008122,50006493
50008123,50009445
50008124,50011045
50008125,50013288
50008126,50002867
50008127,50007785
50008128,50009173
50008129,50007814
50008130,50008198
50008131,50008287
50008132,50007311
50008133,50009049
50008134,50007292
50008135,50007805
50008136,50009758
50008137,50012936
50008138,50013171
50008139,50007405
50008140,50007523
50008141,50005336
50008142,50005421
50008143,50005537
50008144,50008923
50008145,50007532
50008146,50007715
50008147,50007863
50008148,50000682
50008149,50007073
50008150,50008246
50008151,50007965
50008152,50008196
50008153,50007633
50008154,50008458
50008155,50008598
50008156,50008610
50008157,50007891
50008158,50008194
50008159,50009491
50008160,50007263
50008161,50008728
50008162,50008790
50008163,50008077
50008164,50008217
50008165,50007925
50008166,50007966
50008167,50006725
50008168,50007663
50008169,50008919
50008170,50007422
50008171,50009177
50008172,50006317
50008173,50006918
50008174,50007586
50008175,50008227
50008176,50008063
50008177,50008000
50008178,50008657
50008179,50010124
50008180,50010763
50008181,50003087
50008182,50010095
50008183,50006092
50008184,50006193
50008185,50006731
50008186,50007897
50008187,50010464
50008188,50008072
50008189,50009406
50008190,50007628
50008191,50007823
50008192,50008494
50008193,50007892
50008194,50008158
50008195,50009492
50008196,50008152
50008197,50008368
50008198,50008130
50008199,50008283
50008200,50008080
50008201,50008452
50008202,50007810
50008203,50007949
50008204,50007824
50008205,50008086
50008206,50008495
50008207,50007706
50008208,50007969
50008209,50008762
50008210,50008021
50008211,50008411
50008212,50007915
50008213,50008061
50008214,50005116
50008215,50005589
50008216,50008530
50008217,50008164
50008218,50008243
50008219,50007612
50008220,50008546
50008221,50007446
50008222,50008093
50008223,50009310
50008224,50010793
50008225,50006919
50008226,50007587
50008227,50008175
50008228,50010105
50008229,50006146
50008230,50007157
50008231,50009318
50008232,50012957
50008233,50008099
50008234,50008297
50008235,50001203
50008236,50001451
50008237,50007976
50008238,50008012
50008239,50008989
50008240,50009187
50008241,50000930
50008242,50008017
50008243,50008218
50008244,50008267
50008245,50006043
50008246,50008150
50008247,50008365
50008248,50008393
50008249,50008838
50008252,50008771
50008253,50007642
50008254,50008453
50008255,50009842
50008256,50007764
50008257,50007865
50008258,50009652
50008259,50006901
50008260,50008513
50008261,50007259
50008262,50007944
50008263,50007556
50008264,50008745
50008265,50007373
50008266,50008058
50008267,50008244
50008268,50008295
50008269,50008298
50008270,50007204
50008271,50008843
50008272,50008911
50008273,50010631
50008274,50007089
50008275,50009360
50008276,50010153
50008277,50007513
50008278,50008633
50008279,50007847
50008280,50008834
50008281,50008908
50008282,50009582
50008283,50008199
50008284,50008319
50008285,50008336
50008286,50007064
50008287,50008131
50008288,50008401
50008289,50008415
50008290,50008480
50008291,50008548
50008292,50007919
50008293,50008343
50008294,50008455
50008295,50008268
50008296,50008313
50008297,50008234
50008298,50008269
50008299,50008536
50008300,50008067
50008301,50008361
50008302,50007452
50008303,50008655
50008304,50008881
50008305,50010060
50008306,50007983
50008307,50008321
50008308,50008519
50008309,50006686
50008310,50008617
50008311,50007939
50008312,50008488
50008313,50008296
50008314,50008402
50008315,50008490
50008316,50004700
50008317,50007187
50008318,50007554
50008319,50008284
50008320,50008340
50008321,50008307
50008322,50006998
50008323,50009737
50008324,50009979
50008325,50010578
50008326,50005275
50008327,50008716
50008328,50008870
50008329,50009779
50008330,50006081
50008331,50006171
50008332,50006897
50008333,50007529
50008334,50007037
50008335,50008348
50008336,50008285
50008337,50008729
50008338,50003641
50008339,50010119
50008340,50008320
50008341,50008567
50008342,50008620
50008343,50008293
50008344,50008456
50008345,50008552
50008346,50006371
50008347,50007038
50008348,50008335
50008349,50009277
50008350,50010283
50008351,50008064
50008352,50008708
50008353,50008746
50008354,50009107
50008355,50004786
50008356,50009647
50008357,50007711
50008358,50008428
50008359,50008443
50008360,50008628
50008361,50008301
50008362,50008377
50008363,50008852
50008364,50009858
50008365,50008247
50008366,50008383
50008367,50008643
50008368,50008197
50008369,50008396
50008370,50008712
50008371,50007828
50008372,50008472
50008373,50008523
50008374,50008877
50008375,50005934
50008376,50008899
50008377,50008362
50008378,50008670
50008379,50008748
50008380,50009273
50008381,50008091
50008382,50008437
50008383,50008366
50008384,50008394
50008385,50008626
50008386,50007576
50008387,50009482
50008388,50007355
50008389,50008630
50008390,50011991
50008391,50007384
50008392,50008463
50008393,50008248
50008394,50008384
50008395,50008882
50008396,50008369
50008397,50008646
50008398,50008713
50008399,50007829
50008400,50008424
50008401,50008288
50008402,50008314
50008403,50008491
50008404,50008650
50008405,50007692
50008406,50008782
50008407,50007312
50008408,50008776
50008409,50006670
50008410,50011480
50008411,50008211
50008412,50008466
50008413,50008478
50008414,50008936
50008415,50008289
50008416,50008432
50008417,50008481
50008418,50008549
50008419,50007792
50008420,50008718
50008421,50011733
50008422,50007977
50008423,50008450
50008424,50008400
50008425,50008543
50008426,50009008
50008427,50007712
50008428,50008358
50008429,50008018
50008430,50010146
50008431,50010348
50008432,50008416
50008433,50008497
50008434,50008631
50008435,50007916
50008436,50008114
50008437,50008382
50008438,50007840
50008439,50007935
50008440,50000101
50008441,50007536
50008442,50007742
50008443,50008359
50008444,50008629
50008445,50008914
50008446,50007973
50008447,50010319
50008448,50007978
50008449,50008013
50008450,50008423
50008451,50008081
50008452,50008201
50008453,50008254
50008454,50010092
50008455,50008294
50008456,50008344
50008457,50008518
50008458,50008154
50008459,50009315
50008460,50007067
50008461,50011275
50008462,50008024
50008463,50008392
50008464,50009361
50008465,50009832
50008466,50008412
50008467,50008479
50008468,50008937
50008469,50006708
50008470,50007654
50008471,50011718
50008472,50008372
50008473,50010849
50008474,50003245
50008475,50008532
50008476,50008700
50008477,50009064
50008478,50008413
50008479,50008467
50008480,50008290
50008481,50008417
50008482,50008038
50008483,50009038
50008484,50010307
50008485,50011492
50008486,50007778
50008487,50007940
50008488,50008312
50008489,50009033
50008490,50008315
50008491,50008403
50008492,50009019
50008493,50005717
50008494,50008192
50008495,50008206
50008496,50008690
50008497,50008433
50008498,50008678
50008499,50007947
50008500,50011201
50008501,50007686
50008502,50007927
50008503,50008564
50008504,50009404
50008505,50010325
50008506,50010473
50008507,50010746
50008508,50008052
50008509,50011008
50008510,50012486
50008511,50008088
50008512,50012837
50008513,50008260
50008514,50008608
50008515,50009796
50008516,50007991
50008517,50009827
50008518,50008457
50008519,50008308
50008520,50008558
50008522,50012887
50008523,50008373
50008524,50008878
50008525,50009433
50008526,50007209
50008527,50009567
50008528,50010843
50008529,50003950
50008530,50008216
50008531,50008577
50008532,50008475
50008533,50008701
50008534,50009065
50008535,50010607
50008536,50008299
50008537,50008653
50008538,50009823
50008539,50007992
50008540,50012360
50008541,50007546
50008542,50008560
50008543,50008425
50008544,50007125
50008545,50008095
50008546,50008220
50008547,50009662
50008548,50008291
50008549,50008418
50008550,50007539
50008551,50008585
50008552,50008345
50008553,50010569
50008554,50005612
50008555,50009429
50008556,50006194
50008557,50008573
50008558,50008520
50008559,50008592
50008560,50008542
50008561,50008623
50008562,50008922
50008563,50007928
50008564,50008503
50008565,50010326
50008566,50010747
50008567,50008341
50008568,50008815
50008569,50007068
50008570,50007362
50008571,50007994
50008572,50006195
50008573,50008557
50008574,50007961
50008575,50010269
50008576,50012182
50008577,50008531
50008578,50008014
50008579,50008663
50008580,50008046
50008581,50008605
50008582,50009291
50008583,50007560
50008584,50009440
50008585,50008551
50008586,50008682
50008587,50009076
50008588,50007995
50008589,50008686
50008590,50009850
50008591,50011107
50008592,50008559
50008593,50008778
50008594,50005753
50008595,50008785
50008596,50009481
50008597,50002223
50008598,50008155
50008599,50001631
50008600,50004603
50008601,50008710
50008602,50009036
50008603,50012894
50008604,50007910
50008605,50008581
50008606,50008635
50008607,50009525
50008608,50008514
50008609,50007634
50008610,50008156
50008611,50008694
50008612,50006392
50008613,50008055
50008614,50006973
50008615,50007188
50008616,50005210
50008617,50008310
50008618,50007065
50008619,50008773
50008620,50008342
50008621,50008645
50008622,50007352
50008623,50008561
50008624,50008958
50008625,50009189
50008626,50008385
50008627,50008720
50008628,50008360
50008629,50008444
50008630,50008389
50008631,50008434
50008632,50008791
50008633,50008278
50008634,50008858
50008635,50008606
50008636,50009442
50008637,50009526
50008638,50005270
50008639,50008068
50008640,50009191
50008641,50009236
50008642,50006393
50008643,50008367
50008644,50009146
50008645,50008621
50008646,50008397
50008647,50008822
50008648,50009050
50008649,50009370
50008650,50008404
50008651,50008703
50008652,50008751
50008653,50008537
50008654,50008862
50008655,50008303
50008656,50008683
50008657,50008178
50008658,50009646
50008659,50013244
50008660,50007457
50008661,50008894
50008662,50010932
50008663,50008579
50008664,50010872
50008665,50011525
50008666,50012094
50008667,50007071
50008668,50007557
50008669,50009062
50008670,50008378
50008671,50008749
50008672,50009143
50008673,50009274
50008674,50007773
50008675,50009208
50008676,50007460
50008677,50010087
50008678,50008498
50008679,50008737
50008680,50007774
50008681,50008830
50008682,50008586
50008683,50008656
50008684,50009092
50008685,50009516
50008686,50008589
50008687,50009958
50008688,50011108
50008689,50007932
50008690,50008496
50008691,50008768
50008692,50008819
50008693,50009032
50008694,50008611
50008695,50008754
50008696,50008827
50008697,50007374
50008698,50009106
50008699,50009399
50008700,50008476
50008701,50008533
50008702,50009066
50008703,50008651
50008704,50008799
50008705,50009323
50008706,50005904
50008707,50006324
50008708,50008352
50008709,50009048
50008710,50008601
50008711,50009501
50008712,50008370
50008713,50008398
50008714,50008795
50008715,50009044
50008716,50008327
50008717,50007793
50008718,50008420
50008719,50011734
50008720,50008627
50008721,50009077
50008722,50009099
50008723,50007956
50008724,50009333
50008725,50009574
50008726,50010190
50008727,50006165
50008728,50008161
50008729,50008337
50008730,50008739
50008731,50008865
50008732,50009016
50008733,50004353
50008734,50007720
50008735,50009447
50008736,50010471
50008737,50008679
50008738,50008759
50008739,50008730
50008740,50008764
50008741,50008807
50008742,50008926
50008743,50005195
50008744,50009011
50008745,50008264
50008746,50008353
50008747,50009003
50008748,50008379
50008749,50008671
50008750,50008853
50008751,50008652
50008752,50009324
50008753,50009740
50008754,50008695
50008755,50008844
50008756,50009423
50008757,50007936
50008758,50008044
50008759,50008738
50008760,50008896
50008761,50009134
50008762,50008209
50008763,50010071
50008764,50008740
50008765,50008808
50008766,50008927
50008767,50008983
50008768,50008691
50008769,50008868
50008770,50002348
50008771,50008252
50008772,50012975
50008773,50008619
50008774,50008981
50008775,50009660
50008776,50008408
50008777,50010630
50008778,50008593
50008779,50008820
50008780,50008890
50008782,50008406
50008783,50009584
50008784,50010137
50008785,50008595
50008786,50006553
50008787,50011441
50008788,50005574
50008789,50007264
50008790,50008162
50008791,50008632
50008792,50008939
50008793,50008978
50008794,50009326
50008795,50008714
50008796,50005679
50008797,50009398
50008798,50011539
50008799,50008704
50008800,50009325
50008801,50009581
50008802,50009794
50008803,50007580
50008804,50008006
50008805,50008117
50008806,50008970
50008807,50008741
50008808,50008765
50008809,50008866
50008810,50008928
50008811,50009017
50008812,50007724
50008813,50007950
50008814,50008930
50008815,50008568
50008816,50008916
50008817,50009171
50008818,50009604
50008819,50008692
50008820,50008779
50008821,50008891
50008822,50008647
50008823,50008950
50008824,50009096
50008825,50005433
50008826,50008841
50008827,50008696
50008828,50008955
50008829,50009352
50008830,50008681
50008831,50010016
50008832,50010845
50008833,50011572
50008834,50008280
50008835,50009530
50008836,50009765
50008837,50010089
50008838,50008249
50008839,50009119
50008840,50009952
50008841,50008826
50008842,50009988
50008843,50008271
50008844,50008755
50008845,50009278
50008846,50009424
50008847,50008010
50008848,50007985
50008849,50010811
50008850,50011365
50008851,50012051
50008852,50008363
50008853,50008750
50008854,50009859
50008855,50010597
50008856,50007158
50008857,50008948
50008858,50008634
50008859,50009026
50008860,50010416
50008861,50010600
50008862,50008654
50008863,50009156
50008864,50009206
50008865,50008731
50008866,50008809
50008867,50009410
50008868,50008769
50008869,50008934
50008870,50008328
50008871,50009082
50008872,50009780
50008873,50006984
50008874,50009221
50008875,50010455
50008876,50010602
50008877,50008374
50008878,50008524
50008879,50010333
50008880,50002809
50008881,50008304
50008882,50008395
50008883,50008964
50008884,50009161
50008885,50009802
50008886,50007869
50008887,50008121
50008888,50009327
50008889,50005538
50008890,50008780
50008891,50008821
50008892,50009054
50008893,50009084
50008894,50008661
50008895,50012287
50008896,50008760
50008897,50008961
50008898,50005935
50008899,50008376
50008900,50010990
50008901,50003280
50008902,50009136
50008903,50009535
50008904,50006819
50008905,50007888
50008906,50010749
50008907,50005709
50008908,50008281
50008909,50009583
50008910,50009991
50008911,50008272
50008912,50009269
50008913,50009715
50008914,50008445
50008915,50010135
50008916,50008816
50008917,50009344
50008918,50009549
50008919,50008169
50008920,50011064
50008921,50013499
50008922,50008562
50008923,50008144
50008924,50009057
50008925,50010753
50008926,50008742
50008927,50008766
50008928,50008810
50008929,50007811
50008930,50008814
50008931,50007954
50008932,50009357
50008933,50009485
50008934,50008869
50008935,50009073
50008936,50008414
50008937,50008468
50008938,50009868
50008939,50008792
50008940,50006766
50008941,50013302
50008942,50001051
50008943,50009253
50008944,50009356
50008945,50010316
50008946,50013086
50008947,50013455
50008948,50008857
50008949,50009499
50008950,50008823
50008951,50009068
50008952,50009152
50008953,50009342
50008954,50009819
50008955,50008828
50008956,50009110
50008957,50009658
50008958,50008624
50008959,50009179
50008960,50009238
50008961,50008897
50008962,50009135
50008963,50009144
50008964,50008883
50008965,50009162
50008966,50009264
50008967,50007581
50008968,50008007
50008969,50008118
50008970,50008806
50008971,50009126
50008972,50005683
50008973,50009241
50008974,50010068
50008975,50011571
50008976,50005819
50008977,50007729
50008978,50008793
50008979,50008999
50008980,50009040
50008981,50008774
50008982,50009661
50008983,50008767
50008984,50009307
50008985,50009670
50008986,50007902
50008987,50010813
50008988,50011203
50008989,50008239
50008990,50010075
50008991,50010207
50008992,50011354
50008993,50000833
50008994,50007721
50008995,50006664
50008996,50009027
50008997,50011245
50008998,50011961
50008999,50008979
50009000,50009041
50009001,50003637
50009002,50007432
50009003,50008747
50009004,50009129
50009005,50009312
50009006,50007613
50009007,50009042
50009008,50008426
50009009,50009814
50009010,50005858
50009011,50008744
50009012,50009196
50009013,50009391
50009014,50006487
50009015,50010426
50009016,50008732
50009017,50008811
50009018,50009150
50009019,50008492
50009020,50009140
50009021,50009157
50009022,50009255
50009023,50002137
50009024,50005613
50009025,50005932
50009026,50008859
50009027,50008996
50009028,50010192
50009029,50011962
50009030,50005662
50009031,50007379
50009032,50008693
50009033,50008489
50009034,50007524
50009035,50001632
50009036,50008602
50009037,50001698
50009038,50008483
50009039,50011493
50009040,50008980
50009041,50009000
50009042,50009007
50009043,50011046
50009044,50008715
50009045,50009046
50009046,50009045
50009047,50009219
50009048,50008709
50009049,50008133
50009050,50008648
50009051,50009266
50009052,50009654
50009053,50010466
50009054,50008892
50009055,50009211
50009056,50010255
50009057,50008924
50009058,50009379
50009059,50009664
50009060,50010754
50009061,50008100
50009062,50008669
50009063,50009233
50009064,50008477
50009065,50008534
50009066,50008702
50009067,50010059
50009068,50008951
50009069,50010235
50009070,50006872
50009071,50007505
50009072,50009559
50009073,50008935
50009074,50007593
50009075,50009966
50009076,50008587
50009077,50008721
50009078,50009100
50009079,50009695
50009080,50009733
50009081,50005276
50009082,50008871
50009083,50009781
50009084,50008893
50009085,50009122
50009086,50009452
50009087,50009629
50009088,50007035
50009089,50009163
50009090,50010082
50009091,50010264
50009092,50008684
50009093,50009517
50009094,50009605
50009095,50009828
50009096,50008824
50009097,50009102
50009098,50009292
50009099,50008722
50009100,50009078
50009101,50009734
50009102,50009097
50009103,50009243
50009104,50009293
50009105,50009428
50009106,50008698
50009107,50008354
50009108,50009167
50009109,50007470
