regionID,constellationID,constellationName,x,y,z,xMin,xMax,yMin,yMax,zMin,zMax,factionID,radius
10000043,20000516,Mofa,-154730548901132992.0000000000,94123980080644304.0000000000,-100514966682898000.0000000000,-161887499868096992.0000000000,-147573597934168000.0000000000,84317525807608000.0000000000,103930434353680992.0000000000,92458179934141200.0000000000,108571753431656000.0000000000,500003,9.80645e+15
10000043,20000517,Maseend,-153658276412608992.0000000000,73603867897900704.0000000000,-80816837283046800.0000000000,-161529369449713984.0000000000,-145787183375504992.0000000000,67404281733628096.0000000000,79803454062173296.0000000000,71499818430655696.0000000000,90133856135437904.0000000000,500003,9.31702e+15
10000043,20000518,Nakid,-146825746875316992.0000000000,66207613075563600.0000000000,-112454834726788992.0000000000,-152125503235063008.0000000000,-141525990515571008.0000000000,61789725972806000.0000000000,70625500178321200.0000000000,104969349863116992.0000000000,119940319590460992.0000000000,500003,7.48548e+15
10000043,20000519,Jakemhih,-163841620692404992.0000000000,81252218040036608.0000000000,-144506705279432000.0000000000,-168154281925707008.0000000000,-159528959459104000.0000000000,76314543684960304.0000000000,86189892395112896.0000000000,134393265585302000.0000000000,154620144973561984.0000000000,500003,1.01134e+16
10000044,20000520,Braille,-318498240823305984.0000000000,45896141468281200.0000000000,24385526333394600.0000000000,-331184944684433024.0000000000,-305811536962179008.0000000000,36524639637969696.0000000000,55267643298592800.0000000000,-29392104795221300.0000000000,-19378947871567900.0000000000,500004,1.26867e+16
10000044,20000521,Elose,-304379353703084992.0000000000,15308868907408900.0000000000,14973398860075600.0000000000,-308697150003145024.0000000000,-300061557403025984.0000000000,4282118709962950.0000000000,26335619104854900.0000000000,-22985583455826600.0000000000,-6961214264324510.0000000000,500004,1.10267e+16
10000044,20000522,Orvanne,-314739960768803968.0000000000,30544422897249700.0000000000,-5566429385762110.0000000000,-324592637671676992.0000000000,-304887283865932032.0000000000,8230080165294340.0000000000,52858765629205104.0000000000,-837780127699826.0000000000,11970638899224000.0000000000,500004,2.23143e+16
10000044,20000523,Goins,-321814404901276992.0000000000,4650554638853240.0000000000,10970168138643600.0000000000,-331715136609356992.0000000000,-311913673193196992.0000000000,1114116074314360.0000000000,8186993203392120.0000000000,-14424567028559000.0000000000,-7515769248728260.0000000000,500004,9.90073e+15
10000044,20000524,Elerelle,-339484138934816000.0000000000,41109924790536000.0000000000,25057902767745000.0000000000,-351259758421838976.0000000000,-327708519447792000.0000000000,35269676376016200.0000000000,46950173205055800.0000000000,-31421607364456900.0000000000,-18694198171033000.0000000000,500004,1.17756e+16
10000044,20000525,Mobrault,-328161979650883968.0000000000,51862103794347600.0000000000,44118642051444896.0000000000,-332436017533657984.0000000000,-323887941768110016.0000000000,44767609471724096.0000000000,58956598116971104.0000000000,-52120773081113600.0000000000,-36116511021776200.0000000000,500004,8.00213e+15
10000045,20000526,M-J57M,-76610362675309296.0000000000,73402829696373600.0000000000,408904439396790976.0000000000,-95607903122518096.0000000000,-57612822228100496.0000000000,65519358680113200.0000000000,81286300712634000.0000000000,-418215874415980032.0000000000,-399593004377601984.0000000000,None,1.89975e+16
10000045,20000527,09-4XW,-92208857011410000.0000000000,53346199906785600.0000000000,424399053474817984.0000000000,-106667872390107008.0000000000,-77749841632713104.0000000000,46051286345952400.0000000000,60641113467618896.0000000000,-427976708672108992.0000000000,-420821398277526976.0000000000,None,1.4459e+16
10000045,20000528,9P57-V,-50854208587284600.0000000000,89051304687590592.0000000000,414360587220488000.0000000000,-57504103014147400.0000000000,-44204314160421904.0000000000,83943143595663200.0000000000,94159465779518000.0000000000,-418532247475748992.0000000000,-410188926965227008.0000000000,None,6.64989e+15
10000045,20000529,TJ10-O,-58858173306467000.0000000000,50611505223641000.0000000000,430023672672574016.0000000000,-66956483835296704.0000000000,-50759862777637200.0000000000,41388339057066000.0000000000,59834671390216000.0000000000,-436988411777123008.0000000000,-423058933568025024.0000000000,None,9.22317e+15
10000045,20000530,X-FHU3,-64256312535570000.0000000000,25000645490035600.0000000000,434585700971075968.0000000000,-77510369503461904.0000000000,-51002255567678000.0000000000,12238387594418500.0000000000,37762903385652704.0000000000,-445614469928198016.0000000000,-423556932013953984.0000000000,None,1.32541e+16
10000045,20000531,GFE-SS,-67776656198232400.0000000000,74925442636040992.0000000000,432932297872444992.0000000000,-71580103501535400.0000000000,-63973208894929504.0000000000,67297932031546304.0000000000,82552953240535696.0000000000,-440481610581209984.0000000000,-425382985163680000.0000000000,None,7.62751e+15
10000045,20000532,2-ZRM0,-27827192392127100.0000000000,101572607412898000.0000000000,410407174644787008.0000000000,-40184877724761696.0000000000,-15469507059492500.0000000000,91300957135409504.0000000000,111844257690386000.0000000000,-414821286545068992.0000000000,-405993062744505984.0000000000,None,1.23577e+16
10000045,20000533,O-EOI9,-105471975752990000.0000000000,27774026872468400.0000000000,444501440608004992.0000000000,-109854813774543008.0000000000,-101089137731436992.0000000000,13603352412110200.0000000000,41944701332826600.0000000000,-452655484631262976.0000000000,-436347396584747008.0000000000,None,1.41707e+16
10000045,20000534,1D-65L,-116748577875112992.0000000000,36138372500933200.0000000000,458300452818907008.0000000000,-129718398250790000.0000000000,-103778757499436992.0000000000,27634021816368000.0000000000,44642723185498496.0000000000,-460824477731785024.0000000000,-455776427906028032.0000000000,None,1.29698e+16
10000045,20000535,E-72A3,-71385831727628896.0000000000,15107945762421200.0000000000,450695596053020032.0000000000,-76720076900095200.0000000000,-66051586555162704.0000000000,8675452834445660.0000000000,21540438690396700.0000000000,-458473823843196992.0000000000,-442917368262843008.0000000000,None,7.77823e+15
10000046,20000536,XFLN-F,-265941174697220000.0000000000,82814562846788896.0000000000,253285899208680992.0000000000,-284787986600059008.0000000000,-247094362794380992.0000000000,65711469052124200.0000000000,99917656641453600.0000000000,-257450158494497984.0000000000,-249121639922864992.0000000000,None,1.88468e+16
10000046,20000537,UWRZ-2,-295259313937014016.0000000000,52700306331131000.0000000000,259772209033024992.0000000000,-301421158190913984.0000000000,-289097469683113984.0000000000,43254722342943504.0000000000,62145890319318600.0000000000,-265404067351499008.0000000000,-254140350714552000.0000000000,None,9.44558e+15
10000046,20000538,7X-X1Y,-313429032759401984.0000000000,34663165880920400.0000000000,256065014797300000.0000000000,-319850808483368000.0000000000,-307007257035436032.0000000000,23584019200404500.0000000000,45742312561436400.0000000000,-261487703763790016.0000000000,-250642325830808992.0000000000,None,1.10791e+16
10000046,20000539,VNX-P0,-321962586144748032.0000000000,63360862730799296.0000000000,262210335614023008.0000000000,-335159662635729984.0000000000,-308765509653764992.0000000000,49261860406405296.0000000000,77459865055193296.0000000000,-265824230549040992.0000000000,-258596440679004992.0000000000,None,1.4099e+16
10000047,20000540,G2E-RJ,-115264988775604000.0000000000,66227175514201904.0000000000,-120203101831182000.0000000000,-119100103547844992.0000000000,-111429874003363008.0000000000,56034982506697400.0000000000,76419368521706400.0000000000,109012081696656992.0000000000,131394121965708000.0000000000,None,1.1191e+16
10000047,20000541,4BZ-R3,-111157939867728000.0000000000,41312666582251200.0000000000,-180535986384201984.0000000000,-124378032196979008.0000000000,-97937847538477504.0000000000,26742825565778700.0000000000,55882507598723600.0000000000,168441624938816992.0000000000,192630347829587008.0000000000,None,1.45698e+16
10000047,20000542,AZBG-H,-114765449075226000.0000000000,70708769913114896.0000000000,-136301465085544992.0000000000,-120742559683470000.0000000000,-108788338466982000.0000000000,63501944696922800.0000000000,77915595129307008.0000000000,128750033610000992.0000000000,143852896561090000.0000000000,None,7.55143e+15
10000047,20000543,I9B-8X,-126945101913596992.0000000000,71441207665464600.0000000000,-128537715535260992.0000000000,-133522467206116000.0000000000,-120367736621078000.0000000000,63457117303878800.0000000000,79425298027050400.0000000000,124739561470086000.0000000000,132335869600436992.0000000000,None,7.98409e+15
10000047,20000544,XV7L-S,-127209616687452000.0000000000,42614943601693504.0000000000,-104761552559676000.0000000000,-131942338122699008.0000000000,-122476895252204992.0000000000,28791076273367300.0000000000,56438810930019600.0000000000,97660134613753408.0000000000,111862970505599008.0000000000,None,1.38239e+16
10000047,20000545,ZQ2-CF,-95818871219178704.0000000000,67153123732673904.0000000000,-198270195663755008.0000000000,-100098732031814000.0000000000,-91539010406544000.0000000000,59465042068123400.0000000000,74841205397224496.0000000000,193259503815097984.0000000000,203280887512412000.0000000000,None,7.68808e+15
10000047,20000546,HS7W-T,-130096274397214000.0000000000,59834228409416800.0000000000,-176894893253900000.0000000000,-135161259641148992.0000000000,-125031289153279008.0000000000,44067155534292400.0000000000,75601301284541200.0000000000,171710411042152000.0000000000,182079375465648000.0000000000,None,1.57671e+16
10000047,20000547,5-88B9,-121979786983990000.0000000000,36937522063423696.0000000000,-142423994447068992.0000000000,-130284359078386000.0000000000,-113675214889595008.0000000000,28784910313450900.0000000000,45090133813396496.0000000000,134934581036939008.0000000000,149913407857198016.0000000000,None,8.30457e+15
10000047,20000548,UD-ZJ3,-123915162609054000.0000000000,31109112724575900.0000000000,-167079029921568992.0000000000,-124956779192743008.0000000000,-122873546025364000.0000000000,20472149924628200.0000000000,41746075524523600.0000000000,158812889900096992.0000000000,175345169943040992.0000000000,None,1.0637e+16
10000047,20000549,P6N8-J,-117711152691814000.0000000000,49512032357643000.0000000000,-118495552475494000.0000000000,-120411465610410000.0000000000,-115010839773216992.0000000000,44919647026866000.0000000000,54104417688419904.0000000000,112272113173879008.0000000000,124718991777108992.0000000000,None,6.22344e+15
10000047,20000550,04-H4M,-147682648205223008.0000000000,72709168962838304.0000000000,-167146094771425984.0000000000,-155623631114403008.0000000000,-139741665296043008.0000000000,62809073246850200.0000000000,82609264678826304.0000000000,156908824937660992.0000000000,177383364605190016.0000000000,None,1.02373e+16
10000047,20000551,H-KW4A,-145863539900080992.0000000000,85882190080089696.0000000000,-172299192752283008.0000000000,-153047975978659008.0000000000,-138679103821503008.0000000000,73267459733087600.0000000000,98496920427091904.0000000000,166655695930960992.0000000000,177942689573606016.0000000000,None,1.26147e+16
10000047,20000552,Q-6LG1,-121651742316372000.0000000000,53314074093151104.0000000000,-148885717750280000.0000000000,-125238339738636000.0000000000,-118065144894107008.0000000000,45219865175326200.0000000000,61408283010976000.0000000000,145120507563704992.0000000000,152650927936854016.0000000000,None,8.09421e+15
10000048,20000553,Viriette,-257940079141183008.0000000000,37874489056704200.0000000000,72041339873487800.0000000000,-272502700737692992.0000000000,-243377457544672992.0000000000,25452647220726700.0000000000,50296330892681696.0000000000,-76923581493895504.0000000000,-67159098253080200.0000000000,500004,1.45626e+16
10000048,20000554,Fislipesnes,-268355112025576992.0000000000,40737478868273104.0000000000,55733307002744200.0000000000,-274387284817800000.0000000000,-262322939233352992.0000000000,34507685278180600.0000000000,46967272458365600.0000000000,-61271218619279800.0000000000,-50195395386208496.0000000000,500004,6.22979e+15
10000048,20000555,Alselbosier,-282576729900567008.0000000000,45971027145547800.0000000000,57356788038401000.0000000000,-294211112991790016.0000000000,-270942346809344000.0000000000,34239309762854900.0000000000,57702744528240704.0000000000,-64287352834985504.0000000000,-50426223241816400.0000000000,500004,1.17317e+16
10000048,20000556,Josmaert,-265056648475585984.0000000000,62784318636362400.0000000000,86241858364076496.0000000000,-272712340926737984.0000000000,-257400956024433984.0000000000,47737513682670096.0000000000,77831123590054704.0000000000,-97106820174675504.0000000000,-75376896553477600.0000000000,500004,1.50468e+16
10000048,20000557,Unour,-261138622244415008.0000000000,86539826855634000.0000000000,92620798953008896.0000000000,-271649426324168992.0000000000,-250627818164660000.0000000000,77287236133275296.0000000000,95792417577992608.0000000000,-96988684220404800.0000000000,-88252913685612992.0000000000,500004,1.05108e+16
10000048,20000558,Ganoure,-294153847437768000.0000000000,47266759954785504.0000000000,55472518462587104.0000000000,-305074029604179008.0000000000,-283233665271356992.0000000000,41277390038996896.0000000000,53256129870574200.0000000000,-65266436375117200.0000000000,-45678600550057000.0000000000,500004,1.09202e+16
10000048,20000559,Pegeler,-246546573333371008.0000000000,101811481763704992.0000000000,116678879280488000.0000000000,-253372415513376992.0000000000,-239720731153366016.0000000000,89660678404467296.0000000000,113962285122943008.0000000000,-124921745974544000.0000000000,-108436012586432992.0000000000,500004,1.21508e+16
10000048,20000560,Beyt,-295050806700006976.0000000000,33687292631730900.0000000000,118778525532419008.0000000000,-309400639385177984.0000000000,-280700974014836000.0000000000,25471962862829800.0000000000,41902622400631904.0000000000,-127707409140798000.0000000000,-109849641924040992.0000000000,500004,1.43498e+16
10000048,20000561,Amevync,-252957909717144000.0000000000,113716300992376000.0000000000,129692619923256992.0000000000,-264251487721478016.0000000000,-241664331712808992.0000000000,103351241981088000.0000000000,124081360003664000.0000000000,-136822784677019008.0000000000,-122562455169494000.0000000000,500004,1.12936e+16
10000048,20000562,Mallugier,-253772568137012000.0000000000,65014834584453504.0000000000,66317127606713400.0000000000,-258907222548390016.0000000000,-248637913725632992.0000000000,58388578459260096.0000000000,71641090709646800.0000000000,-78807783019101696.0000000000,-53826472194325200.0000000000,500004,1.24907e+16
10000048,20000563,Serthoulde,-280512933474744000.0000000000,56258671443412600.0000000000,135456400892811008.0000000000,-297572565708654976.0000000000,-263453301240833984.0000000000,46368945154804000.0000000000,66148397732021200.0000000000,-140802534700403008.0000000000,-130110267085220000.0000000000,500004,1.70596e+16
10000049,20000564,Nohshayess,-272169995519124000.0000000000,50097049192597800.0000000000,-143627932097987008.0000000000,-283226485006699008.0000000000,-261113506031548000.0000000000,35478089002291700.0000000000,64716009382903904.0000000000,134745407545272992.0000000000,152510456650700992.0000000000,500008,1.4619e+16
10000049,20000565,Finaka,-276357767229169984.0000000000,36620207519608400.0000000000,-123263215168342000.0000000000,-287470492314944000.0000000000,-265245042143396000.0000000000,22943902225167500.0000000000,50296512814049200.0000000000,117091726112158000.0000000000,129434704224527008.0000000000,500008,1.36763e+16
10000049,20000566,Amdimmah,-282580967433972000.0000000000,24279530845730800.0000000000,-94313193241472400.0000000000,-296948294657163008.0000000000,-268213640210782016.0000000000,9700387241114420.0000000000,38858674450347296.0000000000,88912387161829296.0000000000,99713999321115600.0000000000,500008,1.45791e+16
10000049,20000567,Youledian,-299328684846923008.0000000000,62948254067616800.0000000000,-158275458853836992.0000000000,-308741555819500992.0000000000,-289915813874345024.0000000000,53419929407816496.0000000000,72476578727417104.0000000000,149249718918040000.0000000000,167301198789633984.0000000000,500008,9.52832e+15
10000049,20000568,Sib,-281659554073688992.0000000000,33880044490530700.0000000000,-172661854976964992.0000000000,-288180602843028992.0000000000,-275138505304348000.0000000000,16736352988222900.0000000000,51023735992838600.0000000000,161689645318424992.0000000000,183634064635504992.0000000000,500008,1.71437e+16
10000049,20000569,Seevadin,-323382027376444992.0000000000,64214783742814200.0000000000,-150362255329782016.0000000000,-338228078152579968.0000000000,-308535976600310016.0000000000,43269419195070200.0000000000,85160148290558096.0000000000,142504007315672000.0000000000,158220503343892000.0000000000,500008,2.09454e+16
10000049,20000570,Fekhoya,-308141709439025984.0000000000,19349980503027600.0000000000,-137344505215576000.0000000000,-315723921885001984.0000000000,-300559496993049984.0000000000,-6343244210422920.0000000000,45043205216478096.0000000000,121973401256778000.0000000000,152715609174372992.0000000000,500008,2.56932e+16
10000049,20000571,Arniri,-307396742257528000.0000000000,21399630937454800.0000000000,-121656263087516000.0000000000,-316303728265468032.0000000000,-298489756249587008.0000000000,8734317831667460.0000000000,34064944043242100.0000000000,109630813056183008.0000000000,133681713118850000.0000000000,500008,1.26653e+16
10000049,20000572,Akar,-336332870813398976.0000000000,29783402763391700.0000000000,-142869810906238000.0000000000,-344187403630198976.0000000000,-328478337996598976.0000000000,20893046659196200.0000000000,38673758867587200.0000000000,131232374731138000.0000000000,154507247081337984.0000000000,500008,1.16374e+16
10000049,20000573,Homroon,-349235850721515008.0000000000,3862045705726790.0000000000,-135043278180275008.0000000000,-359545489678881024.0000000000,-338926211764150016.0000000000,-5314427030052480.0000000000,13038518441506100.0000000000,120126182509255008.0000000000,149960373851295008.0000000000,500008,1.49171e+16
10000049,20000574,Budar,-356522671785868032.0000000000,17582120123088000.0000000000,-156514962402512992.0000000000,-366467206051078976.0000000000,-346578137520656000.0000000000,10465306331895900.0000000000,24698933914280000.0000000000,151939066483608992.0000000000,161090858321417984.0000000000,500008,9.94453e+15
10000049,20000575,Alpakian,-364404836850033984.0000000000,-23375955554404600.0000000000,-120973920909092992.0000000000,-374363672789582016.0000000000,-354446000910486016.0000000000,-33090119151344400.0000000000,-13661791957464800.0000000000,110809811057631008.0000000000,131138030760555008.0000000000,500008,1.01641e+16
10000050,20000576,H-6HGD,-313202648427161024.0000000000,49441377594077504.0000000000,-178498284629577984.0000000000,-320949506698032000.0000000000,-305455790156289024.0000000000,44635689976211296.0000000000,54247065211943696.0000000000,168254893914315008.0000000000,188741675344841984.0000000000,None,1.02434e+16
10000050,20000577,PUB-0R,-333721829331427968.0000000000,58211990319557800.0000000000,-202158654800740992.0000000000,-343498539622422976.0000000000,-323945119040432000.0000000000,45714899864041296.0000000000,70709080775074304.0000000000,189649154871791008.0000000000,214668154729689984.0000000000,None,1.25095e+16
10000050,20000578,YB7B-8,-312042697256112000.0000000000,56346987964653904.0000000000,-227461951944744000.0000000000,-321685189565232000.0000000000,-302400204946990976.0000000000,45474335335807296.0000000000,67219640593500496.0000000000,219367652726724000.0000000000,235556251162763008.0000000000,None,1.08727e+16
10000050,20000579,A-Z7C9,-360964018664870016.0000000000,53556596248835904.0000000000,-191668155568096000.0000000000,-379656175316099008.0000000000,-342271862013640000.0000000000,49120555797227296.0000000000,57992636700444600.0000000000,176651389582592992.0000000000,206684921553599008.0000000000,None,1.86922e+16
10000050,20000580,9NP-KR,-332471065466526976.0000000000,89341736910764800.0000000000,-226524221138324992.0000000000,-343199204976892992.0000000000,-321742925956161024.0000000000,73547070575087008.0000000000,105136403246443008.0000000000,207124300787603008.0000000000,245924141489046016.0000000000,None,1.93999e+16
10000050,20000581,8BO-IH,-340775659631076992.0000000000,41243100011674000.0000000000,-233923623750000992.0000000000,-348779800914428032.0000000000,-332771518347726976.0000000000,28961986906965800.0000000000,53524213116382200.0000000000,227198599549798016.0000000000,240648647950204000.0000000000,None,1.22811e+16
10000050,20000582,K-JO26,-314238180914022016.0000000000,84171091910992400.0000000000,-210318385652798016.0000000000,-320833827925596032.0000000000,-307642533902446976.0000000000,74950714586603600.0000000000,93391469235381200.0000000000,202687779987331008.0000000000,217948991318264992.0000000000,None,9.22038e+15
10000050,20000583,F-RA63,-341196793930233984.0000000000,61548213031482096.0000000000,-261406940498822016.0000000000,-347600324718118976.0000000000,-334793263142350016.0000000000,49657542692753000.0000000000,73438883370211200.0000000000,244461942368704992.0000000000,278351938628937984.0000000000,None,1.6945e+16
10000050,20000584,8ET-D1,-348691386547276032.0000000000,17099563981870700.0000000000,-238075560347684000.0000000000,-355833204517324992.0000000000,-341549568577228032.0000000000,11307486810046700.0000000000,22891641153694800.0000000000,221961626365424000.0000000000,254189494329944992.0000000000,None,1.61139e+16
10000050,20000585,MPJW-6,-348644140994185024.0000000000,43387191590503800.0000000000,-267779587320676992.0000000000,-359055672027640000.0000000000,-338232609960731008.0000000000,27893597128980600.0000000000,58880786052027000.0000000000,251135910178239008.0000000000,284423264463113984.0000000000,None,1.66437e+16
10000050,20000586,3B-IWE,-408417358486995968.0000000000,29691550801265700.0000000000,-239995074650238016.0000000000,-422688149403942976.0000000000,-394146567570048000.0000000000,19166901097994400.0000000000,40216200504537104.0000000000,227921098977097984.0000000000,252069050323379008.0000000000,None,1.42708e+16
10000050,20000587,LI-BA0,-305782197929806976.0000000000,68683621977761296.0000000000,-239358068928529984.0000000000,-311147474205907008.0000000000,-300416921653707008.0000000000,60256453089832096.0000000000,77110790865690592.0000000000,231991779402595008.0000000000,246724358454464000.0000000000,None,8.42717e+15
10000050,20000588,4QZ-2M,-421044001198137984.0000000000,45901637048636000.0000000000,-273039087114076000.0000000000,-427026471255590016.0000000000,-415061531140686016.0000000000,34937214455718900.0000000000,56866059641553104.0000000000,259513072101022016.0000000000,286565102127129984.0000000000,None,1.3526e+16
10000050,20000589,XLL-Z7,-345332405726297984.0000000000,69107606403129800.0000000000,-302913976432960000.0000000000,-352372052060953984.0000000000,-338292759391641984.0000000000,63769186473826000.0000000000,74446026332433696.0000000000,294856218582126016.0000000000,310971734283795008.0000000000,None,8.05776e+15
10000051,20000590,Yrton,-334343216505568000.0000000000,54504251791135296.0000000000,116513236605232992.0000000000,-344480058271302976.0000000000,-324206374739833024.0000000000,46033188916984704.0000000000,62975314665285904.0000000000,-126591392949196992.0000000000,-106435080261270000.0000000000,None,1.01368e+16
10000051,20000591,Balenne,-321299309187980032.0000000000,58001566556170800.0000000000,144089411245188992.0000000000,-333199685774708992.0000000000,-309398932601251968.0000000000,49819080113589400.0000000000,66184052998752304.0000000000,-148880715106918016.0000000000,-139298107383460000.0000000000,None,1.19004e+16
10000051,20000592,Tinnimerci,-312984798017635008.0000000000,70755496034813200.0000000000,163129641529971008.0000000000,-325267111720796032.0000000000,-300702484314473984.0000000000,61140538027944304.0000000000,80370454041682096.0000000000,-173073425398817984.0000000000,-153185857661124992.0000000000,None,1.22823e+16
10000051,20000593,Prelle,-326447029326368000.0000000000,58052014584059200.0000000000,173583871597399008.0000000000,-334357120911257984.0000000000,-318536937741478976.0000000000,45387009581512096.0000000000,70717019586606304.0000000000,-178874579057828000.0000000000,-168293164136968992.0000000000,None,1.2665e+16
10000051,20000594,Assilot,-307524486229721024.0000000000,83384943798594704.0000000000,176405700933116992.0000000000,-317404898376328000.0000000000,-297644074083113024.0000000000,78026197835301296.0000000000,88743689761888000.0000000000,-185141699529721984.0000000000,-167669702336512992.0000000000,None,9.88041e+15
10000051,20000595,Miennue,-321109488294620992.0000000000,94340142945752096.0000000000,175156143587899008.0000000000,-326939377726934976.0000000000,-315279598862307968.0000000000,88109176796944496.0000000000,100571109094560000.0000000000,-178932374303736992.0000000000,-171379912872062016.0000000000,None,6.23097e+15
10000052,20000596,Megeh,-209495951064995008.0000000000,48595735349327904.0000000000,-26692818154196600.0000000000,-222498851420641984.0000000000,-196493050709348000.0000000000,42412518559287104.0000000000,54778952139368800.0000000000,14248176026564200.0000000000,39137460281828896.0000000000,500003,1.30029e+16
10000052,20000597,Kakol,-234737465561960000.0000000000,58315863988629600.0000000000,-45878406498430600.0000000000,-246957143226428000.0000000000,-222517787897492000.0000000000,50720214501866600.0000000000,65911513475392496.0000000000,36754039078500304.0000000000,55002773918361000.0000000000,500003,1.22197e+16
10000052,20000598,Febihkin,-223321977550294016.0000000000,56875307071358896.0000000000,-79572580532828800.0000000000,-242130195530095008.0000000000,-204513759570492992.0000000000,45729560526724304.0000000000,68021053615993600.0000000000,68385694935956600.0000000000,90759466129700896.0000000000,500003,1.88082e+16
10000052,20000599,Trigentia,-248265996610440000.0000000000,39647529947825904.0000000000,-110341736513586000.0000000000,-256944891502984000.0000000000,-239587101717896000.0000000000,34511348291282600.0000000000,44783711604369104.0000000000,103757834678740000.0000000000,116925638348432000.0000000000,500003,8.67889e+15
10000052,20000600,Heti,-235750883421416000.0000000000,14239360364081900.0000000000,-22303641305030800.0000000000,-245604501998257984.0000000000,-225897264844572992.0000000000,6655944012146340.0000000000,21822776716017400.0000000000,16769762150128900.0000000000,27837520459932800.0000000000,500003,9.85362e+15
10000052,20000601,Parrosa,-220236869387736992.0000000000,30504597945069300.0000000000,-21947268249072400.0000000000,-228623852676511008.0000000000,-211849886098964000.0000000000,22425771674746600.0000000000,38583424215391904.0000000000,19829209694278400.0000000000,24065326803866400.0000000000,500003,8.38698e+15
10000052,20000602,Favo,-265099009094967008.0000000000,36555741902219000.0000000000,-34256474839777000.0000000000,-271564528521702016.0000000000,-258633489668232000.0000000000,23820931026945200.0000000000,49290552777492704.0000000000,29876886697144400.0000000000,38636062982409600.0000000000,500003,1.27348e+16
10000052,20000603,Araz,-240215551447968000.0000000000,36041993448210496.0000000000,-36997197898599904.0000000000,-246669873781425984.0000000000,-233761229114510016.0000000000,30728309606025600.0000000000,41355677290395296.0000000000,26989211905809200.0000000000,47005183891390496.0000000000,500003,1.0008e+16
10000052,20000604,Ahrnot,-236157407058518016.0000000000,51197496126009200.0000000000,-106945029874044000.0000000000,-243976053264230016.0000000000,-228338760852806016.0000000000,45742377618936800.0000000000,56652614633081600.0000000000,92090537136407104.0000000000,121799522611680000.0000000000,500003,1.48545e+16
10000052,20000605,Pezarba,-248579640286097984.0000000000,67121317295617504.0000000000,-44525312825379696.0000000000,-253940009557099008.0000000000,-243219271015096992.0000000000,58681066636698304.0000000000,75561567954536608.0000000000,34994344521494600.0000000000,54056281129264704.0000000000,500003,9.53097e+15
10000052,20000606,Naloran,-238653726154224992.0000000000,56913176910221504.0000000000,-130837886865686000.0000000000,-243516030769140992.0000000000,-233791421539308992.0000000000,51330247709658496.0000000000,62496106110784496.0000000000,121854845963244000.0000000000,139820927768127008.0000000000,500003,8.98304e+15
10000052,20000607,Moghiz,-210311109749107008.0000000000,54692162691882704.0000000000,-79603001019285600.0000000000,-219630953623716000.0000000000,-200991265874496992.0000000000,46489951146855000.0000000000,62894374236910400.0000000000,70486062157225504.0000000000,88719939881345792.0000000000,500003,9.31984e+15
10000052,20000608,Qermi,-244113640673339008.0000000000,63544338832008000.0000000000,-131714666346566000.0000000000,-247896904517311008.0000000000,-240330376829367008.0000000000,56111059768967000.0000000000,70977617895049104.0000000000,125933103922046000.0000000000,137496228771087008.0000000000,500003,7.43328e+15
10000053,20000609,QJ2-0M,273407634801880992.0000000000,44609597987083296.0000000000,144292386147564000.0000000000,262097673140329984.0000000000,284717596463432000.0000000000,39754332491298096.0000000000,49464863482868400.0000000000,-149788709611856000.0000000000,-138796062683272992.0000000000,None,1.131e+16
10000053,20000610,HNZF-Z,290632692684697024.0000000000,39940777945273296.0000000000,163730716500745984.0000000000,283432741054456000.0000000000,297832644314937024.0000000000,27602663478509300.0000000000,52278892412037296.0000000000,-182708605019575008.0000000000,-144752827981916992.0000000000,None,1.89779e+16
10000053,20000611,SI1-CF,289935839161843008.0000000000,42564469472768200.0000000000,191307523827878016.0000000000,285882712129499008.0000000000,293988966194187008.0000000000,36671685837159000.0000000000,48457253108377296.0000000000,-195306865086060000.0000000000,-187308182569696992.0000000000,None,5.89278e+15
10000053,20000612,G3-MU3,308603953696184000.0000000000,40860808388502400.0000000000,164535148928796992.0000000000,303148217856265984.0000000000,314059689536100992.0000000000,34031618276709800.0000000000,47689998500295000.0000000000,-167914684730550016.0000000000,-161155613127044000.0000000000,None,6.82919e+15
10000053,20000613,BB-48X,305251255606203008.0000000000,58126375255347904.0000000000,193835962837249984.0000000000,303494901049249984.0000000000,307007610163155968.0000000000,51626596729776896.0000000000,64626153780918896.0000000000,-203276797115684992.0000000000,-184395128558815008.0000000000,None,9.44083e+15
10000053,20000614,I-WRVM,299141438844432000.0000000000,36642429226274096.0000000000,219124163768854016.0000000000,294543376800785984.0000000000,303739500888078016.0000000000,30166988196500600.0000000000,43117870256047600.0000000000,-239324271657656992.0000000000,-198924055880051008.0000000000,None,2.02001e+16
10000053,20000615,XHL-TZ,287650293206910016.0000000000,49040681599591600.0000000000,241486877649127008.0000000000,278771542707257984.0000000000,296529043706563008.0000000000,32147356346279300.0000000000,65934006852903904.0000000000,-250599303096915008.0000000000,-232374452201339008.0000000000,None,1.68933e+16
10000053,20000616,DA0V-R,310961096308044032.0000000000,33347140400224400.0000000000,256009227965700000.0000000000,307568229933107008.0000000000,314353962682980992.0000000000,24325287232029500.0000000000,42368993568419296.0000000000,-269032661229961984.0000000000,-242985794701439008.0000000000,None,1.30234e+16
