stationID,security,dockingCostPerVolume,maxShipVolumeDockable,officeRentalCost,operationID,stationTypeID,corporationID,solarSystemID,constellationID,regionID,stationName,x,y,z,reprocessingEfficiency,reprocessingStationsTake,reprocessingHangarFlag
60006259,0.5230451031,0E-10,50000000.0000000000,10000,20,1928,1000064,30002269,20000333,10000043,Ebo IV - Moon 1 - Carthum Conglomerate Factory,-174080778240.0000000000,-10741800960.0000000000,24623063040.0000000000,0.3000000000,0.0500000000,4
60006262,0.4665438748,0E-10,50000000.0000000000,10000,20,1928,1000064,30002271,20000333,10000043,Rayl VIII - Moon 7 - Carthum Conglomerate Factory,-535999979520.0000000000,54077890560.0000000000,965716746240.0000000000,0.3000000000,0.0500000000,4
60006265,0.5230451031,0E-10,50000000.0000000000,10000,20,1928,1000064,30002269,20000333,10000043,Ebo VII - Moon 1 - Carthum Conglomerate Factory,84070686720.0000000000,5187379200.0000000000,388303872000.0000000000,0.3000000000,0.0500000000,4
60006268,0.4966115848,0E-10,50000000.0000000000,10000,4,1930,1000064,30002275,20000333,10000043,Clarelam IV - Moon 4 - Carthum Conglomerate Foundry,-247130972160.0000000000,9932021760.0000000000,-512599449600.0000000000,0.5000000000,0.0500000000,4
60006271,0.4966115848,0E-10,50000000.0000000000,10000,4,1930,1000064,30002275,20000333,10000043,Clarelam VI - Moon 2 - Carthum Conglomerate Foundry,4345401630720.0000000000,-174639882240.0000000000,-1512151572480.0000000000,0.5000000000,0.0500000000,4
60006274,0.8397596682,0E-10,50000000.0000000000,10000,20,1928,1000064,30004156,20000608,10000052,Asrios VI - Moon 1 - Carthum Conglomerate Factory,724982046720.0000000000,-103842816000.0000000000,133873459200.0000000000,0.3000000000,0.0500000000,4
60006277,0.8375631142,0E-10,50000000.0000000000,10000,20,1928,1000064,30004155,20000608,10000052,Shemah VI - Moon 16 - Carthum Conglomerate Factory,334059724800.0000000000,-16854097920.0000000000,397337272320.0000000000,0.3000000000,0.0500000000,4
60006280,0.8375631142,0E-10,50000000.0000000000,10000,21,1929,1000064,30004155,20000608,10000052,Shemah VI - Moon 12 - Carthum Conglomerate Warehouse,335616614400.0000000000,-16932495360.0000000000,393303367680.0000000000,0.5000000000,0.0500000000,4
60006283,0.8397596682,0E-10,50000000.0000000000,10000,20,1928,1000064,30004156,20000608,10000052,Asrios VII - Carthum Conglomerate Factory,-296741806080.0000000000,42507264000.0000000000,1101554196480.0000000000,0.3000000000,0.0500000000,4
60006286,0.8397596682,0E-10,50000000.0000000000,10000,5,1928,1000064,30004156,20000608,10000052,Asrios VIII - Carthum Conglomerate Production Plant,1522973368320.0000000000,-218140385280.0000000000,-820861624320.0000000000,0.5000000000,0.0500000000,4
60006289,0.8397596682,0E-10,50000000.0000000000,10000,5,1928,1000064,30004156,20000608,10000052,Asrios VII - Moon 1 - Carthum Conglomerate Production Plant,-295742054400.0000000000,42360545280.0000000000,1103650037760.0000000000,0.5000000000,0.0500000000,4
60006292,0.3598638448,0E-10,50000000.0000000000,10000,20,1928,1000064,30003486,20000508,10000043,Kheram IV - Moon 15 - Carthum Conglomerate Factory,48183091200.0000000000,-2449612800.0000000000,528793559040.0000000000,0.3000000000,0.0500000000,4
60006295,0.3598638448,0E-10,50000000.0000000000,10000,20,1928,1000064,30003486,20000508,10000043,Kheram V - Moon 6 - Carthum Conglomerate Factory,-814594498560.0000000000,41415352320.0000000000,1387154841600.0000000000,0.3000000000,0.0500000000,4
60006298,0.3598638448,0E-10,50000000.0000000000,10000,20,1928,1000064,30003486,20000508,10000043,Kheram V - Moon 15 - Carthum Conglomerate Factory,-816480215040.0000000000,41511690240.0000000000,1387218001920.0000000000,0.3000000000,0.0500000000,4
60006301,0.3598638448,0E-10,50000000.0000000000,10000,20,1928,1000064,30003486,20000508,10000043,Kheram VI - Moon 10 - Carthum Conglomerate Factory,2111366307840.0000000000,-107343175680.0000000000,-3517609697280.0000000000,0.3000000000,0.0500000000,4
60006304,0.1714050405,0E-10,50000000.0000000000,10000,5,1928,1000064,30003484,20000508,10000043,Sibot XII - Carthum Conglomerate Production Plant,-2436839546880.0000000000,449746083840.0000000000,-738910003200.0000000000,0.5000000000,0.0500000000,4
60006307,0.3598638448,0E-10,50000000.0000000000,10000,5,1928,1000064,30003486,20000508,10000043,Kheram III - Moon 1 - Carthum Conglomerate Production Plant,-229539962880.0000000000,11670282240.0000000000,-158668431360.0000000000,0.5000000000,0.0500000000,4
60006310,0.6730595003,0E-10,50000000.0000000000,10000,20,1928,1000064,30002267,20000332,10000043,Shabura IX - Moon 7 - Carthum Conglomerate Factory,1262540267520.0000000000,-208388382720.0000000000,-3993985228800.0000000000,0.3000000000,0.0500000000,4
60006313,0.6012821761,0E-10,50000000.0000000000,10000,19,1931,1000064,30002264,20000332,10000043,Hadonoo III - Moon 9 - Carthum Conglomerate Research Center,196899840000.0000000000,-20416634880.0000000000,406998589440.0000000000,0.2500000000,0.0500000000,4
60006316,0.5711620660,0E-10,50000000.0000000000,10000,20,1928,1000064,30002263,20000332,10000043,Jarshitsan VIII - Moon 8 - Carthum Conglomerate Factory,188881428480.0000000000,30028308480.0000000000,2585093529600.0000000000,0.3000000000,0.0500000000,4
60006319,0.6730595003,0E-10,50000000.0000000000,10000,21,1929,1000064,30002267,20000332,10000043,Shabura VI - Moon 10 - Carthum Conglomerate Warehouse,309249269760.0000000000,-51042508800.0000000000,-400618168320.0000000000,0.5000000000,0.0500000000,4
60006322,0.6665683206,0E-10,50000000.0000000000,10000,4,1930,1000064,30002268,20000332,10000043,Adia VIII - Moon 9 - Carthum Conglomerate Foundry,-2720937369600.0000000000,-513292247040.0000000000,-351050096640.0000000000,0.5000000000,0.0500000000,4
60006325,0.6665683206,0E-10,50000000.0000000000,10000,4,1930,1000064,30002268,20000332,10000043,Adia VII - Moon 1 - Carthum Conglomerate Foundry,-623941263360.0000000000,-117703925760.0000000000,-1639912366080.0000000000,0.5000000000,0.0500000000,4
60006328,0.6388112320,0E-10,50000000.0000000000,10000,20,1928,1000064,30003533,20000515,10000043,Hahda VII - Moon 1 - Carthum Conglomerate Factory,-583934730240.0000000000,14606868480.0000000000,-1423019581440.0000000000,0.3000000000,0.0500000000,4
60006331,0.4418659798,0E-10,50000000.0000000000,10000,20,1928,1000064,30003530,20000515,10000043,Raravath VI - Carthum Conglomerate Factory,-150179635200.0000000000,28358860800.0000000000,179397550080.0000000000,0.3000000000,0.0500000000,4
60006334,0.4418659798,0E-10,50000000.0000000000,10000,20,1928,1000064,30003530,20000515,10000043,Raravath XII - Moon 1 - Carthum Conglomerate Factory,1277450280960.0000000000,-241217986560.0000000000,513182638080.0000000000,0.3000000000,0.0500000000,4
60006337,0.6532806075,0E-10,50000000.0000000000,10000,20,1928,1000064,30003531,20000515,10000043,Hisoufad VII - Moon 4 - Carthum Conglomerate Factory,-369260666880.0000000000,-60429557760.0000000000,20532633600.0000000000,0.3000000000,0.0500000000,4
60006340,0.3764964568,0E-10,50000000.0000000000,10000,5,1928,1000064,30003534,20000515,10000043,Namaili IV - Carthum Conglomerate Production Plant,-66633031680.0000000000,2944081920.0000000000,-580030095360.0000000000,0.5000000000,0.0500000000,4
60006343,0.3764964568,0E-10,50000000.0000000000,10000,6,1929,1000064,30003534,20000515,10000043,Namaili VII - Moon 2 - Carthum Conglomerate Warehouse,-3602272051200.0000000000,158973665280.0000000000,50480455680.0000000000,0.5000000000,0.0500000000,4
60006346,0.5694262943,0E-10,50000000.0000000000,10000,20,1928,1000064,30003502,20000511,10000043,Bahromab IX - Moon 8 - Carthum Conglomerate Factory,1360212172800.0000000000,-172706734080.0000000000,1222244474880.0000000000,0.3000000000,0.0500000000,4
60006349,0.5694262943,0E-10,50000000.0000000000,10000,20,1928,1000064,30003502,20000511,10000043,Bahromab IX - Moon 5 - Carthum Conglomerate Factory,1360661667840.0000000000,-172763750400.0000000000,1221794488320.0000000000,0.3000000000,0.0500000000,4
60006352,0.5694262943,0E-10,50000000.0000000000,10000,20,1928,1000064,30003502,20000511,10000043,Bahromab IX - Moon 13 - Carthum Conglomerate Factory,1361661665280.0000000000,-172891054080.0000000000,1221853716480.0000000000,0.3000000000,0.0500000000,4
60006355,0.5694262943,0E-10,50000000.0000000000,10000,20,1928,1000064,30003502,20000511,10000043,Bahromab VIII - Moon 4 - Carthum Conglomerate Factory,-307706880000.0000000000,39069327360.0000000000,670463631360.0000000000,0.3000000000,0.0500000000,4
60006358,0.6032282072,0E-10,50000000.0000000000,10000,6,1929,1000064,30003503,20000511,10000043,Madirmilire VI - Moon 11 - Carthum Conglomerate Warehouse,-1214492958720.0000000000,-12145827840.0000000000,-837787852800.0000000000,0.5000000000,0.0500000000,4
60006361,0.6032282072,0E-10,50000000.0000000000,10000,6,1929,1000064,30003503,20000511,10000043,Madirmilire VII - Moon 3 - Carthum Conglomerate Warehouse,-1555202088960.0000000000,-15553044480.0000000000,-2568598609920.0000000000,0.5000000000,0.0500000000,4
60006364,0.4817073423,0E-10,50000000.0000000000,10000,20,1928,1000064,30003075,20000449,10000038,Myyhera V - Moon 1 - Carthum Conglomerate Factory,-263110041600.0000000000,-27647385600.0000000000,-125891174400.0000000000,0.3000000000,0.0500000000,4
60006367,0.4124921495,0E-10,50000000.0000000000,10000,20,1928,1000064,30003079,20000449,10000038,Saikamon III - Moon 2 - Carthum Conglomerate Factory,-70146416640.0000000000,9057853440.0000000000,-171688058880.0000000000,0.3000000000,0.0500000000,4
60006370,0.4023392693,0E-10,50000000.0000000000,10000,20,1928,1000064,30003077,20000449,10000038,Uusanen I - Carthum Conglomerate Factory,-132066631680.0000000000,-14067916800.0000000000,-55972945920.0000000000,0.3000000000,0.0500000000,4
60006373,0.4839560677,0E-10,50000000.0000000000,10000,20,1928,1000064,30003073,20000449,10000038,Netsalakka VIII - Carthum Conglomerate Factory,-630984499200.0000000000,15667568640.0000000000,586356695040.0000000000,0.3000000000,0.0500000000,4
60006376,0.4023392693,0E-10,50000000.0000000000,10000,5,1928,1000064,30003077,20000449,10000038,Uusanen V - Carthum Conglomerate Production Plant,518986014720.0000000000,55262453760.0000000000,-1273281208320.0000000000,0.5000000000,0.0500000000,4
60006379,0.4124921495,0E-10,50000000.0000000000,10000,5,1928,1000064,30003079,20000449,10000038,Saikamon VI - Moon 2 - Carthum Conglomerate Production Plant,-1131187691520.0000000000,146065121280.0000000000,-3899126046720.0000000000,0.5000000000,0.0500000000,4
60006382,0.4812044916,0E-10,50000000.0000000000,10000,20,1928,1000064,30005194,20000760,10000067,Cleyd IV - Moon 6 - Carthum Conglomerate Factory,-837733785600.0000000000,-166805790720.0000000000,100122992640.0000000000,0.3000000000,0.0500000000,4
60006385,0.4589115980,0E-10,50000000.0000000000,10000,20,1928,1000064,30005197,20000760,10000067,Atreen VIII - Carthum Conglomerate Factory,-3251376660480.0000000000,105725583360.0000000000,-2722495242240.0000000000,0.3000000000,0.0500000000,4
60006388,0.4812044916,0E-10,50000000.0000000000,10000,20,1928,1000064,30005194,20000760,10000067,Cleyd V - Carthum Conglomerate Factory,1237479383040.0000000000,246398853120.0000000000,-1170133278720.0000000000,0.3000000000,0.0500000000,4
60006391,0.4205203606,0E-10,50000000.0000000000,10000,21,1929,1000064,30005196,20000760,10000067,Ahbazon VIII - Moon 2 - Carthum Conglomerate Warehouse,142923816960.0000000000,3894681600.0000000000,-600595046400.0000000000,0.5000000000,0.0500000000,4
60006394,0.4812044916,0E-10,50000000.0000000000,10000,5,1928,1000064,30005194,20000760,10000067,Cleyd VI - Moon 4 - Carthum Conglomerate Production Plant,3196498698240.0000000000,636475023360.0000000000,2106109992960.0000000000,0.5000000000,0.0500000000,4
60006397,0.4205203606,0E-10,50000000.0000000000,10000,5,1928,1000064,30005196,20000760,10000067,Ahbazon IX - Moon 11 - Carthum Conglomerate Production Plant,1123274956800.0000000000,30610513920.0000000000,-1672747622400.0000000000,0.5000000000,0.0500000000,4
60006400,0.8583217773,0E-10,50000000.0000000000,10000,38,1928,1000065,30003488,20000509,10000043,Penirgman IV - Imperial Armaments Factory,237440655360.0000000000,-7945543680.0000000000,158102200320.0000000000,0.5000000000,0.0500000000,4
60006403,0.8104575606,0E-10,50000000.0000000000,10000,38,1928,1000065,30003490,20000509,10000043,Khopa VII - Moon 3 - Imperial Armaments Factory,-113737113600.0000000000,-8273879040.0000000000,640557342720.0000000000,0.5000000000,0.0500000000,4
60006406,0.8583217773,0E-10,50000000.0000000000,10000,38,1928,1000065,30003488,20000509,10000043,Penirgman IX - Moon 13 - Imperial Armaments Factory,-1062658990080.0000000000,35542179840.0000000000,1354349076480.0000000000,0.5000000000,0.0500000000,4
60006409,0.8583217773,0E-10,50000000.0000000000,10000,38,1928,1000065,30003488,20000509,10000043,Penirgman V - Imperial Armaments Factory,494403870720.0000000000,-16520601600.0000000000,-183882424320.0000000000,0.5000000000,0.0500000000,4
60006412,0.7996092812,0E-10,50000000.0000000000,10000,38,1928,1000065,30003545,20000517,10000043,Yuhelia V - Moon 1 - Imperial Armaments Factory,455002152960.0000000000,82693939200.0000000000,-5403939348480.0000000000,0.5000000000,0.0500000000,4
60006415,0.9038702874,0E-10,50000000.0000000000,10000,38,1928,1000065,30003550,20000517,10000043,Zhilshinou IX - Imperial Armaments Factory,6337118085120.0000000000,110717706240.0000000000,6529295523840.0000000000,0.5000000000,0.0500000000,4
60006418,0.9004738518,0E-10,50000000.0000000000,10000,38,1928,1000065,30003552,20000517,10000043,Ana IX - Moon 19 - Imperial Armaments Factory,1959536762880.0000000000,-29082132480.0000000000,-456650956800.0000000000,0.5000000000,0.0500000000,4
60006421,0.8552200151,0E-10,50000000.0000000000,10000,38,1928,1000065,30003547,20000517,10000043,Hamse IX - Moon 13 - Imperial Armaments Factory,-2876947292160.0000000000,-28655493120.0000000000,185441525760.0000000000,0.5000000000,0.0500000000,4
60006424,0.9120170099,0E-10,50000000.0000000000,10000,38,1928,1000065,30000132,20000019,10000002,Ansila X - Imperial Armaments Factory,-2114593136640.0000000000,24992686080.0000000000,-3935968911360.0000000000,0.5000000000,0.0500000000,4
60006427,0.9868146226,0E-10,50000000.0000000000,10000,39,1929,1000065,30000138,20000019,10000002,Ikuchi VI - Moon 15 - Imperial Armaments Warehouse,155216486400.0000000000,10765393920.0000000000,2114734448640.0000000000,0.5000000000,0.0500000000,4
60006430,0.7341722992,0E-10,50000000.0000000000,10000,38,1928,1000065,30000135,20000019,10000002,Outuni IX - Moon 3 - Imperial Armaments Factory,552180326400.0000000000,44257075200.0000000000,769931304960.0000000000,0.5000000000,0.0500000000,4
60006433,0.7341722992,0E-10,50000000.0000000000,10000,38,1928,1000065,30000135,20000019,10000002,Outuni X - Moon 14 - Imperial Armaments Factory,1335903559680.0000000000,107072593920.0000000000,-805903196160.0000000000,0.5000000000,0.0500000000,4
60006436,0.9226742542,0E-10,50000000.0000000000,10000,39,1929,1000065,30003376,20000492,10000042,Stirht VII - Moon 4 - Imperial Armaments Warehouse,-160535470080.0000000000,13065216000.0000000000,1275750850560.0000000000,0.5000000000,0.0500000000,4
60006439,0.9536733951,0E-10,50000000.0000000000,10000,38,1928,1000065,30003380,20000492,10000042,Alf VI - Imperial Armaments Factory,272321372160.0000000000,-14097899520.0000000000,-771730268160.0000000000,0.5000000000,0.0500000000,4
60006442,0.9133498396,0E-10,50000000.0000000000,10000,39,1929,1000065,30003377,20000492,10000042,Illuin IV - Moon 5 - Imperial Armaments Warehouse,-8331141120.0000000000,-1051975680.0000000000,368455802880.0000000000,0.5000000000,0.0500000000,4
60006445,0.9133498396,0E-10,50000000.0000000000,10000,38,1928,1000065,30003377,20000492,10000042,Illuin V - Moon 5 - Imperial Armaments Factory,224760176640.0000000000,28372131840.0000000000,-1158052945920.0000000000,0.5000000000,0.0500000000,4
60006448,0.0595832109,0E-10,50000000.0000000000,10000,38,1928,1000065,30003562,20000519,10000043,Ziriert VIII - Moon 12 - Imperial Armaments Factory,-7125442560.0000000000,-84418560.0000000000,-1312053534720.0000000000,0.5000000000,0.0500000000,4
60006451,0.1455819653,0E-10,50000000.0000000000,10000,38,1928,1000065,30003559,20000519,10000043,Mamet IV - Moon 10 - Imperial Armaments Factory,1828262830080.0000000000,-43709767680.0000000000,2751208857600.0000000000,0.5000000000,0.0500000000,4
60006454,0.0851373893,0E-10,50000000.0000000000,10000,39,1929,1000065,30003560,20000519,10000043,Hoshoun VII - Moon 17 - Imperial Armaments Warehouse,-1998465392640.0000000000,9267486720.0000000000,-1716353556480.0000000000,0.5000000000,0.0500000000,4
60006457,0.1455819653,0E-10,50000000.0000000000,10000,38,1928,1000065,30003559,20000519,10000043,Mamet V - Moon 7 - Imperial Armaments Factory,4819759472640.0000000000,-115228139520.0000000000,-4637218529280.0000000000,0.5000000000,0.0500000000,4
60006460,0.6295617700,0E-10,50000000.0000000000,10000,39,1929,1000065,30002203,20000323,10000043,Ziona V - Moon 1 - Imperial Armaments Warehouse,-171528560640.0000000000,-11090042880.0000000000,-41937838080.0000000000,0.5000000000,0.0500000000,4
60006463,0.7987839346,0E-10,50000000.0000000000,10000,38,1928,1000065,30002197,20000323,10000043,Akhragan VIII - Moon 3 - Imperial Armaments Factory,1338406379520.0000000000,214773473280.0000000000,-419186319360.0000000000,0.5000000000,0.0500000000,4
60006466,0.7383552818,0E-10,50000000.0000000000,10000,38,1928,1000065,30002198,20000323,10000043,Mikhir V - Moon 10 - Imperial Armaments Factory,808498667520.0000000000,155527618560.0000000000,18137702400.0000000000,0.5000000000,0.0500000000,4
60006469,0.7383552818,0E-10,50000000.0000000000,10000,38,1928,1000065,30002198,20000323,10000043,Mikhir V - Moon 23 - Imperial Armaments Factory,808445583360.0000000000,155518279680.0000000000,12236267520.0000000000,0.5000000000,0.0500000000,4
60006472,0.4286851197,0E-10,50000000.0000000000,10000,38,1928,1000065,30002577,20000378,10000030,Bundindus IV - Moon 7 - Imperial Armaments Factory,52782981120.0000000000,10075299840.0000000000,775309025280.0000000000,0.5000000000,0.0500000000,4
60006475,0.4751092314,0E-10,50000000.0000000000,10000,38,1928,1000065,30002578,20000378,10000030,Otraren VI - Moon 16 - Imperial Armaments Factory,-747612364800.0000000000,77189898240.0000000000,-816423198720.0000000000,0.5000000000,0.0500000000,4
60006478,0.4751092314,0E-10,50000000.0000000000,10000,39,1929,1000065,30002578,20000378,10000030,Otraren VI - Moon 18 - Imperial Armaments Warehouse,-749002383360.0000000000,77333913600.0000000000,-813643407360.0000000000,0.5000000000,0.0500000000,4
60006481,0.4751092314,0E-10,50000000.0000000000,10000,39,1929,1000065,30002578,20000378,10000030,Otraren VII - Moon 3 - Imperial Armaments Warehouse,2374872391680.0000000000,-245201756160.0000000000,-2996924129280.0000000000,0.5000000000,0.0500000000,4
60006484,0.4264964120,0E-10,50000000.0000000000,10000,38,1928,1000065,30000074,20000010,10000001,Hasateem V - Moon 11 - Imperial Armaments Factory,146461040640.0000000000,-1823170560.0000000000,-829419724800.0000000000,0.5000000000,0.0500000000,4
60006487,0.4264964120,0E-10,50000000.0000000000,10000,38,1928,1000065,30000074,20000010,10000001,Hasateem VII - Moon 2 - Imperial Armaments Factory,-3359800811520.0000000000,41792102400.0000000000,-433682227200.0000000000,0.5000000000,0.0500000000,4
60006490,0.2978021987,0E-10,50000000.0000000000,10000,38,1928,1000065,30000075,20000010,10000001,Assah IX - Moon 1 - Imperial Armaments Factory,2351203491840.0000000000,-258502041600.0000000000,4862510161920.0000000000,0.5000000000,0.0500000000,4
60006493,0.4264964120,0E-10,50000000.0000000000,10000,38,1928,1000065,30000074,20000010,10000001,Hasateem VI - Moon 8 - Imperial Armaments Factory,789503139840.0000000000,-9820938240.0000000000,2031328911360.0000000000,0.5000000000,0.0500000000,4
60006496,0.5696677272,0E-10,50000000.0000000000,10000,39,1929,1000065,30002383,20000350,10000028,Aeddin II - Imperial Armaments Warehouse,-96629268480.0000000000,15487918080.0000000000,7226449920.0000000000,0.5000000000,0.0500000000,4
60006499,0.5863137228,0E-10,50000000.0000000000,10000,38,1928,1000065,30002385,20000350,10000028,Teonusude III - Moon 8 - Imperial Armaments Factory,918567198720.0000000000,67549716480.0000000000,-597520343040.0000000000,0.5000000000,0.0500000000,4
60006502,0.3733674800,0E-10,50000000.0000000000,10000,38,1928,1000065,30002389,20000350,10000028,Atlar VI - Moon 4 - Imperial Armaments Factory,-34259312640.0000000000,-1131601920.0000000000,-566321356800.0000000000,0.5000000000,0.0500000000,4
60006505,0.5863137228,0E-10,50000000.0000000000,10000,38,1928,1000065,30002385,20000350,10000028,Teonusude VI - Imperial Armaments Factory,7049635799040.0000000000,518418063360.0000000000,-2197949276160.0000000000,0.5000000000,0.0500000000,4
60006508,0.2190991964,0E-10,50000000.0000000000,10000,38,1928,1000065,30002984,20000437,10000036,Ibash VI - Imperial Armaments Factory,-1551332352000.0000000000,58158981120.0000000000,-1514252328960.0000000000,0.5000000000,0.0500000000,4
60006511,0.5382202179,0E-10,50000000.0000000000,10000,38,1928,1000065,30002986,20000437,10000036,Mendori IX - Moon 9 - Imperial Armaments Factory,-1509799895040.0000000000,-52693524480.0000000000,105081937920.0000000000,0.5000000000,0.0500000000,4
60006514,0.2190991964,0E-10,50000000.0000000000,10000,38,1928,1000065,30002984,20000437,10000036,Ibash V - Moon 4 - Imperial Armaments Factory,-965902786560.0000000000,36212613120.0000000000,90539827200.0000000000,0.5000000000,0.0500000000,4
60006517,0.2190991964,0E-10,50000000.0000000000,10000,38,1928,1000065,30002984,20000437,10000036,Ibash V - Moon 12 - Imperial Armaments Factory,-966037217280.0000000000,36218511360.0000000000,88474705920.0000000000,0.5000000000,0.0500000000,4
60006520,0.6498122005,0E-10,50000000.0000000000,10000,38,1928,1000065,30002965,20000434,10000036,Choonka X - Moon 6 - Imperial Armaments Factory,-133461319680.0000000000,-5376860160.0000000000,-1444427489280.0000000000,0.5000000000,0.0500000000,4
60006523,0.5892868426,0E-10,50000000.0000000000,10000,38,1928,1000065,30002967,20000434,10000036,Dihra VIII - Moon 16 - Imperial Armaments Factory,-193944330240.0000000000,4735180800.0000000000,1319399792640.0000000000,0.5000000000,0.0500000000,4
60006526,0.6126919594,0E-10,50000000.0000000000,10000,39,1929,1000065,30002964,20000434,10000036,Esescama VIII - Moon 3 - Imperial Armaments Warehouse,170572800000.0000000000,20291051520.0000000000,1568960962560.0000000000,0.5000000000,0.0500000000,4
60006529,0.6371628946,0E-10,50000000.0000000000,10000,39,1929,1000065,30002966,20000434,10000036,Thasinaz VII - Moon 12 - Imperial Armaments Warehouse,825242050560.0000000000,-99022725120.0000000000,-381221068800.0000000000,0.5000000000,0.0500000000,4
60006532,0.8769288509,0E-10,50000000.0000000000,10000,38,1928,1000065,30002572,20000377,10000030,Hurjafren V - Imperial Armaments Factory,-604572672000.0000000000,117524520960.0000000000,-136686919680.0000000000,0.5000000000,0.0500000000,4
60006535,0.9535137576,0E-10,50000000.0000000000,10000,38,1928,1000065,30002568,20000377,10000030,Onga VIII - Moon 5 - Imperial Armaments Factory,-542401536000.0000000000,99906723840.0000000000,158694727680.0000000000,0.5000000000,0.0500000000,4
60006538,0.8769288509,0E-10,50000000.0000000000,10000,38,1928,1000065,30002572,20000377,10000030,Hurjafren IX - Imperial Armaments Factory,-5488820674560.0000000000,1066628505600.0000000000,-3814571827200.0000000000,0.5000000000,0.0500000000,4
60006541,0.8971066704,0E-10,50000000.0000000000,10000,39,1929,1000065,30002571,20000377,10000030,Oremmulf IX - Moon 2 - Imperial Armaments Warehouse,3557018787840.0000000000,120788213760.0000000000,-2753301258240.0000000000,0.5000000000,0.0500000000,4
60006544,0.7066095388,0E-10,50000000.0000000000,10000,38,1928,1000065,30002685,20000393,10000032,Dodenvale VIII - Moon 3 - Imperial Armaments Factory,-623989186560.0000000000,40655216640.0000000000,-340088217600.0000000000,0.5000000000,0.0500000000,4
60006547,0.8528647208,0E-10,50000000.0000000000,10000,38,1928,1000065,30002688,20000393,10000032,Chainelant VIII - Moon 3 - Imperial Armaments Factory,1642210467840.0000000000,38878863360.0000000000,-1212349685760.0000000000,0.5000000000,0.0500000000,4
60006550,0.4347611647,0E-10,50000000.0000000000,10000,38,1928,1000065,30002686,20000393,10000032,Olettiers VI - Moon 6 - Imperial Armaments Factory,570715545600.0000000000,-23246807040.0000000000,388641054720.0000000000,0.5000000000,0.0500000000,4
60006553,0.7066095388,0E-10,50000000.0000000000,10000,38,1928,1000065,30002685,20000393,10000032,Dodenvale X - Moon 2 - Imperial Armaments Factory,-552598855680.0000000000,36003225600.0000000000,2068901928960.0000000000,0.5000000000,0.0500000000,4
60006556,0.6713491738,0E-10,50000000.0000000000,10000,38,1928,1000065,30003430,20000500,10000042,Oppold IX - Moon 19 - Imperial Armaments Factory,-4383050833920.0000000000,-496545423360.0000000000,2937596190720.0000000000,0.5000000000,0.0500000000,4
60006559,0.6713491738,0E-10,50000000.0000000000,10000,38,1928,1000065,30003430,20000500,10000042,Oppold VIII - Moon 12 - Imperial Armaments Factory,376270479360.0000000000,42627686400.0000000000,1967790858240.0000000000,0.5000000000,0.0500000000,4
60006562,0.7362990248,0E-10,50000000.0000000000,10000,38,1928,1000065,30003433,20000500,10000042,Gedugaud IV - Moon 2 - Imperial Armaments Factory,-303396003840.0000000000,47641436160.0000000000,-109132062720.0000000000,0.5000000000,0.0500000000,4
60006565,0.7362990248,0E-10,50000000.0000000000,10000,38,1928,1000065,30003433,20000500,10000042,Gedugaud VI - Moon 8 - Imperial Armaments Factory,-212119511040.0000000000,33311416320.0000000000,1237117624320.0000000000,0.5000000000,0.0500000000,4
60006568,0.1358124795,0E-10,50000000.0000000000,10000,38,1928,1000065,30003818,20000558,10000048,Aulbres IX - Moon 10 - Imperial Armaments Factory,-733637713920.0000000000,146411151360.0000000000,-3557922201600.0000000000,0.5000000000,0.0500000000,4
60006571,0.0748431865,0E-10,50000000.0000000000,10000,38,1928,1000065,30003821,20000558,10000048,Ausmaert VII - Moon 2 - Imperial Armaments Factory,1732073840640.0000000000,-291265536000.0000000000,121654026240.0000000000,0.5000000000,0.0500000000,4
60006574,0.1358124795,0E-10,50000000.0000000000,10000,38,1928,1000065,30003818,20000558,10000048,Aulbres IX - Moon 20 - Imperial Armaments Factory,-724157521920.0000000000,144517570560.0000000000,-3571282452480.0000000000,0.5000000000,0.0500000000,4
60006577,0.1358124795,0E-10,50000000.0000000000,10000,38,1928,1000065,30003818,20000558,10000048,Aulbres VIII - Moon 23 - Imperial Armaments Factory,257388257280.0000000000,-51364700160.0000000000,-1998276157440.0000000000,0.5000000000,0.0500000000,4
60006580,0.8041019936,0E-10,50000000.0000000000,10000,38,1928,1000066,30001670,20000247,10000020,Baviasi IX - Viziam Factory,-1188057538560.0000000000,235386101760.0000000000,-1009259520000.0000000000,0.5000000000,0.0500000000,4
60006583,0.9396644808,0E-10,50000000.0000000000,10000,39,1929,1000066,30001673,20000247,10000020,Shesha II - Viziam Warehouse,222290780160.0000000000,41207193600.0000000000,-46295900160.0000000000,0.5000000000,0.0500000000,4
60006586,0.8041019936,0E-10,50000000.0000000000,10000,38,1928,1000066,30001670,20000247,10000020,Baviasi II - Moon 1 - Viziam Factory,-88524103680.0000000000,17537802240.0000000000,-73185976320.0000000000,0.5000000000,0.0500000000,4
60006589,0.9116733999,0E-10,50000000.0000000000,10000,38,1928,1000066,30001734,20000256,10000020,Zehru IX - Moon 4 - Viziam Factory,217038397440.0000000000,11206533120.0000000000,-1518085693440.0000000000,0.5000000000,0.0500000000,4
60006592,0.9497942069,0E-10,50000000.0000000000,10000,38,1928,1000066,30001733,20000256,10000020,Tew IX - Moon 9 - Viziam Factory,-697902981120.0000000000,100862238720.0000000000,-1691185766400.0000000000,0.5000000000,0.0500000000,4
