regionID,constellationID,solarSystemID,solarSystemName,x,y,z,xMin,xMax,yMin,yMax,zMin,zMax,luminosity,border,fringe,corridor,hub,international,regional,constellation,security,factionID,radius,sunTypeID,securityClass
10000050,20000577,30003952,1M4-FK,-343498539622422976.0000000000,45714899864041296.0000000000,-194896206910996000.0000000000,-343498649053795008.0000000000,-343487263293121024.0000000000,45714681404584896.0000000000,45714901988964800.0000000000,194889479625526016.0000000000,194897880415268992.0000000000,6.1820000000,0,1,0,0,0,0,None,-0.0321363883,None,5692880336832.0000000000,45034,G
10000050,20000577,30003953,V-LEKM,-323945119040432000.0000000000,58427252162337800.0000000000,-214668154729689984.0000000000,-323946700879128000.0000000000,-323944821539740032.0000000000,58427225103364496.0000000000,58427396035454800.0000000000,214666618381108000.0000000000,214671142106822016.0000000000,0.1548000000,1,0,0,1,0,0,None,-0.0648293992,None,2261862857056.0000000000,45047,G
10000050,20000578,30003954,9ES-SI,-318781361017217984.0000000000,58166504833256200.0000000000,-222303454051571008.0000000000,-318785399530179008.0000000000,-318779148528534976.0000000000,58166083140074000.0000000000,58167274559145200.0000000000,222301451268527008.0000000000,222305847322585984.0000000000,0.1954000000,1,0,0,1,0,0,None,-0.1245979971,None,3125500822144.0000000000,45036,G
10000050,20000578,30003955,UQY-IK,-314009957377388992.0000000000,49998017660122200.0000000000,-219367652726724000.0000000000,-314010158820336000.0000000000,-314006513071862976.0000000000,49997989063809296.0000000000,49998506549880400.0000000000,219364608895214016.0000000000,219368886990024000.0000000000,1.6940000000,0,0,1,0,0,0,None,-0.0732334393,None,2139047405040.0000000000,3796,G
10000050,20000578,30003956,60M-TG,-316199761561827968.0000000000,62714875493258800.0000000000,-230123954178040992.0000000000,-316201226383347968.0000000000,-316197211575590016.0000000000,62714663482287400.0000000000,62715244569289904.0000000000,230122035155641984.0000000000,230128580159880000.0000000000,0.3228000000,0,0,0,1,0,0,None,-0.3498917317,None,3272502118800.0000000000,45047,G1
10000050,20000578,30003957,0TKF-6,-309253679374209024.0000000000,67219640593500496.0000000000,-232508375909856992.0000000000,-309256127023633024.0000000000,-309252600584540032.0000000000,67219349794749104.0000000000,67219768763303600.0000000000,232508067578271008.0000000000,232510164714576992.0000000000,0.0131000000,1,0,0,1,0,0,None,-0.4171818853,None,1763219546560.0000000000,45039,G2
10000050,20000578,30003958,TV8-HS,-321685189565232000.0000000000,45474335335807296.0000000000,-230429306707929984.0000000000,-321687077648787968.0000000000,-321683682464601024.0000000000,45474267916637296.0000000000,45474389150281400.0000000000,230426928466799008.0000000000,230432902097715008.0000000000,0.0145700000,0,0,1,0,0,0,None,-0.1195411193,None,2986815458080.0000000000,3800,G
10000050,20000578,30003959,VT-G2P,-312443511993180032.0000000000,57460311816320496.0000000000,-235556251162763008.0000000000,-312444198705177024.0000000000,-312441876755297984.0000000000,57460267376287904.0000000000,57460417637383296.0000000000,235555956738888992.0000000000,235556646193342016.0000000000,0.0300900000,0,1,0,0,0,0,None,-0.5668904131,None,1160974939648.0000000000,8,G4
10000050,20000578,30003960,YOP-0T,-315476026188281984.0000000000,61509349830310096.0000000000,-234993718617382016.0000000000,-315476422813657024.0000000000,-315473165682444032.0000000000,61509283329487000.0000000000,61509829426975000.0000000000,234988720731136992.0000000000,234993755455728992.0000000000,0.3563000000,0,0,0,1,0,0,None,-0.5553360939,None,2517362296384.0000000000,45030,G4
10000050,20000578,30003961,9-HM04,-302400204946990976.0000000000,49830923994509904.0000000000,-229845733632510016.0000000000,-302405616892217984.0000000000,-302388297482867008.0000000000,49830768875236000.0000000000,49831265293343600.0000000000,229839837881665984.0000000000,229847892406472992.0000000000,4.2180000000,0,0,1,0,0,0,None,-0.1577875804,None,8659704675776.0000000000,45038,G
10000050,20000579,30003962,MKD-O8,-342271862013640000.0000000000,57992636700444600.0000000000,-187665606732640000.0000000000,-342275319050184000.0000000000,-342266620116339968.0000000000,57992389429527000.0000000000,57993011642169800.0000000000,187660135163553984.0000000000,187666152961887008.0000000000,0.1544000000,1,0,1,0,0,0,None,-0.0423647117,None,4349466921760.0000000000,7,G
10000050,20000579,30003963,GOP-GE,-353582250371017984.0000000000,49120555797227296.0000000000,-176651389582592992.0000000000,-353584175629862016.0000000000,-353581083864022016.0000000000,49120448025227400.0000000000,49120621095752400.0000000000,176648996269679008.0000000000,176652509363664000.0000000000,0.0157500000,0,0,1,0,0,0,None,-0.0361851678,None,1756546992384.0000000000,45040,G
10000050,20000579,30003964,SKR-SP,-361665492275566016.0000000000,52692960346301504.0000000000,-185845247766425984.0000000000,-361667270322428032.0000000000,-361664116855128000.0000000000,52692933581424200.0000000000,52692994947955696.0000000000,185844862646630016.0000000000,185846949237542016.0000000000,0.0353100000,0,0,1,0,0,0,None,-0.0147415467,None,1576733650016.0000000000,45037,G
10000050,20000579,30003965,V-3U8T,-365805326892371008.0000000000,52007178607049800.0000000000,-192435656716263008.0000000000,-365812535170289024.0000000000,-365802421027734016.0000000000,52006640666330304.0000000000,52007395466230800.0000000000,192434814332663008.0000000000,192438405669811008.0000000000,0.1842000000,0,0,1,0,0,0,None,-0.0089707264,None,5057071277760.0000000000,45033,G
10000050,20000579,30003966,T8T-RA,-367901846489075968.0000000000,51336464815853400.0000000000,-199341644187651008.0000000000,-367902095254782976.0000000000,-367899107422195968.0000000000,51336440557173904.0000000000,51336731906848896.0000000000,199340896574654016.0000000000,199342360436088000.0000000000,0.0151300000,0,0,1,0,0,0,None,-0.0069900202,None,1493916293440.0000000000,45039,G
10000050,20000579,30003967,A-BO4V,-379656175316099008.0000000000,52992921916350800.0000000000,-206684921553599008.0000000000,-379660430404531008.0000000000,-379655059400379008.0000000000,52992453842984200.0000000000,52993044671578600.0000000000,206681378912224992.0000000000,206685440741955008.0000000000,0.2483000000,1,0,1,0,0,1,None,-0.0046445491,None,2685502075872.0000000000,45041,G
10000050,20000580,30003968,W-IX39,-326885054903857984.0000000000,80795956800315504.0000000000,-207124300787603008.0000000000,-326886885964382016.0000000000,-326884946145801984.0000000000,80795822724934400.0000000000,80795964764644896.0000000000,207120581851531008.0000000000,207125273643284992.0000000000,0.0794000000,1,0,0,1,0,0,None,-0.0905101828,None,2345895876816.0000000000,3798,G
10000050,20000580,30003969,K-B8DK,-328408212705838016.0000000000,87219619189633600.0000000000,-216116111029748992.0000000000,-328408581606860992.0000000000,-328408070229433984.0000000000,87219615947709408.0000000000,87219627577832896.0000000000,216115820767995008.0000000000,216117071485815008.0000000000,0.0252700000,0,0,0,1,0,0,None,-0.2032377867,None,625358910336.0000000000,45047,G
10000050,20000580,30003970,L-6W1J,-335055313379041984.0000000000,73995130866788496.0000000000,-217068364215752992.0000000000,-335067328092771008.0000000000,-335052075971694976.0000000000,73994737422486208.0000000000,73996591019768000.0000000000,217066710252300992.0000000000,217079116705763008.0000000000,0.8264000000,0,0,1,0,0,0,None,-0.1402188771,None,7626060538240.0000000000,7,G
10000050,20000580,30003971,P4-3TJ,-328295329529518976.0000000000,89747679322386400.0000000000,-220545981256788000.0000000000,-328300892632795008.0000000000,-328291294509854976.0000000000,89747185079875696.0000000000,89748360736593296.0000000000,220542817101399008.0000000000,220546248765168992.0000000000,1.3840000000,0,0,0,1,0,0,None,-0.2880465406,None,4799061470144.0000000000,3797,G1
10000050,20000580,30003972,K-Z0V4,-321742925956161024.0000000000,105136403246443008.0000000000,-222237272021320992.0000000000,-321743124527502976.0000000000,-321741768747419008.0000000000,105136253864990000.0000000000,105136428880307008.0000000000,222236891203975008.0000000000,222239472106140992.0000000000,0.0248100000,0,1,0,0,0,0,None,-0.3041471368,None,1290451083264.0000000000,45032,G1
10000050,20000580,30003973,LNVW-K,-336742263612566016.0000000000,88831698835780608.0000000000,-229889389053735008.0000000000,-336746055097542976.0000000000,-336740704836656000.0000000000,88831400923670496.0000000000,88832423453614400.0000000000,229887541935712992.0000000000,229895851426377984.0000000000,0.7343000000,0,0,0,1,0,0,None,-0.5019449180,None,4154745332512.0000000000,3799,G3
10000050,20000580,30003974,8B-SAJ,-343199204976892992.0000000000,79313981586860400.0000000000,-231951096140268000.0000000000,-343200954841280000.0000000000,-343198857306411008.0000000000,79313888731393104.0000000000,79314000036477200.0000000000,231951035260870016.0000000000,231953925264415008.0000000000,0.1199000000,0,0,1,0,0,0,None,-0.3965773912,None,1445001772736.0000000000,45041,G2
10000050,20000580,30003975,Q2-N6W,-337851496808771968.0000000000,90824351050328304.0000000000,-245071691040612992.0000000000,-337852815699409984.0000000000,-337850881625801024.0000000000,90824234974768000.0000000000,90824599909004992.0000000000,245069482514987008.0000000000,245072630171502016.0000000000,0.0493900000,0,0,1,0,0,0,None,-0.7461109289,None,1573828257376.0000000000,6,G5
10000050,20000580,30003976,C-9RRR,-336479507122904000.0000000000,73547070575087008.0000000000,-221576143258360000.0000000000,-336486196748105024.0000000000,-336478635111836032.0000000000,73545913874709200.0000000000,73547221354111808.0000000000,221576138519000992.0000000000,221580032823644000.0000000000,3.1670000000,0,1,0,0,0,0,None,-0.1851705783,None,3780818134656.0000000000,3803,G
10000050,20000580,30003977,A-5F4A,-338700563117769024.0000000000,103685378643944000.0000000000,-245924141489046016.0000000000,-338703736611662016.0000000000,-338698234253267968.0000000000,103684894616983008.0000000000,103685733846316000.0000000000,245921253214062016.0000000000,245924522676188992.0000000000,0.0991700000,0,1,0,0,0,0,None,-0.8327279199,None,2751179197120.0000000000,45041,G6
10000050,20000581,30003978,P-ZMZV,-332771518347726976.0000000000,53524213116382200.0000000000,-230636636852590016.0000000000,-332771662100408000.0000000000,-332766548972822016.0000000000,53524189681276896.0000000000,53525023225793000.0000000000,230633770286427008.0000000000,230637973261700992.0000000000,1.7910000000,1,0,0,1,0,0,None,-0.1406428677,None,2556563793120.0000000000,3796,G
10000050,20000581,30003979,9CG6-H,-335696240290180992.0000000000,50164519542762496.0000000000,-227559569703991008.0000000000,-335696724767494976.0000000000,-335695031940459008.0000000000,50164486817812304.0000000000,50164601161063600.0000000000,227557394767263008.0000000000,227559863266022016.0000000000,0.0164700000,0,0,0,1,0,0,None,-0.0877189008,None,1234249379728.0000000000,45039,G
10000050,20000581,30003980,NDII-Q,-341810530001728000.0000000000,33608950710225600.0000000000,-231180497766988992.0000000000,-341810785640644992.0000000000,-341808880360640000.0000000000,33608658580754700.0000000000,33608995980852200.0000000000,231179359919044000.0000000000,231182855637488000.0000000000,0.2504000000,0,0,1,0,0,0,None,-0.0381013817,None,1747859221856.0000000000,45038,G
10000050,20000581,30003981,UYU-VV,-333427629754814976.0000000000,51126813334771400.0000000000,-237358512330344992.0000000000,-333428662231092992.0000000000,-333425091747481984.0000000000,51126769350710800.0000000000,51126921451898896.0000000000,237357264990481984.0000000000,237358882283119008.0000000000,0.0283300000,1,0,0,1,0,0,None,-0.1904158080,None,1785241805440.0000000000,45033,G
10000050,20000581,30003982,K-L690,-348779800914428032.0000000000,28961986906965800.0000000000,-240648647950204000.0000000000,-348781048353795968.0000000000,-348777091125488000.0000000000,28961500837836200.0000000000,28962210666667000.0000000000,240641199550564000.0000000000,240649801512830016.0000000000,3.1220000000,1,0,0,1,0,0,None,-0.0461477304,None,4300981133168.0000000000,45042,G
10000050,20000581,30003983,W6V-VM,-340095594391267008.0000000000,45049035473743296.0000000000,-227198599549798016.0000000000,-340098135756368000.0000000000,-340093664961246016.0000000000,45048666394239504.0000000000,45049521610019904.0000000000,227197772055219008.0000000000,227202586261956992.0000000000,0.0110300000,0,1,0,0,0,0,None,-0.0604627259,None,2407103368912.0000000000,3800,G
10000050,20000582,30003984,OGY-6D,-320833827925596032.0000000000,74950714586603600.0000000000,-203415061353360000.0000000000,-320836201514526016.0000000000,-320833162587432000.0000000000,74950621218804704.0000000000,74951047675528400.0000000000,203412361798000992.0000000000,203415309549238016.0000000000,0.4697000000,1,0,0,1,0,0,None,-0.0727772246,None,1519463547232.0000000000,3797,G
10000050,20000582,30003985,8-SNUD,-316157033101292032.0000000000,83792106335114096.0000000000,-207786503647467008.0000000000,-316157800044499968.0000000000,-316154198628318016.0000000000,83792000923249408.0000000000,83792495916869792.0000000000,207785841223089984.0000000000,207787276894368000.0000000000,0.2115000000,0,0,0,1,0,0,None,-0.2227573114,None,1800708090944.0000000000,45036,G
10000050,20000582,30003986,H-4R6Z,-315433238871531008.0000000000,93391469235381200.0000000000,-211758087591142016.0000000000,-315438539693707008.0000000000,-315432328941310016.0000000000,93391407762260400.0000000000,93391827348645296.0000000000,211754754602620000.0000000000,211758190016143008.0000000000,0.3111000000,0,0,1,0,0,0,None,-0.2843502549,None,3105376198400.0000000000,6,G1
10000050,20000582,30003987,IGE-NE,-311663658731395008.0000000000,90799829838949904.0000000000,-217948991318264992.0000000000,-311665781776318016.0000000000,-311663360660956032.0000000000,90799801530495392.0000000000,90800031463041600.0000000000,217947894427036992.0000000000,217949533003775008.0000000000,0.0424200000,0,0,0,1,0,0,None,-0.2297557206,None,1210557680672.0000000000,45041,G
10000050,20000582,30003988,UVHO-F,-307642533902446976.0000000000,89877695509328096.0000000000,-207234123525640992.0000000000,-307645624853651008.0000000000,-307640178695006976.0000000000,89877574108378096.0000000000,89877788015058208.0000000000,207230618737337984.0000000000,207239882817907008.0000000000,0.5902000000,0,1,0,0,0,0,None,-0.7686214991,None,4632040284080.0000000000,45038,G6
10000050,20000582,30003989,Z-XX2J,-316205382179084032.0000000000,75193420041873696.0000000000,-202687779987331008.0000000000,-316205685942699008.0000000000,-316204604657288000.0000000000,75193367731756000.0000000000,75193553936670000.0000000000,202686632707072992.0000000000,202687799067575008.0000000000,0.0168500000,0,0,0,1,0,0,None,-0.0830615146,None,583180251216.0000000000,3802,G
10000050,20000583,30003990,YW-SYT,-334985923769358016.0000000000,49657542692753000.0000000000,-244461942368704992.0000000000,-334989122699268992.0000000000,-334984237238931008.0000000000,49657481350333904.0000000000,49657659038418000.0000000000,244459697762512000.0000000000,244463990892812000.0000000000,0.0749000000,1,0,1,0,0,0,None,-0.2455896832,None,2442730169376.0000000000,45033,G
10000050,20000583,30003991,Z-UZZN,-343166158104392000.0000000000,53877216456518400.0000000000,-258536173538751008.0000000000,-343166158409392000.0000000000,-343163834924051008.0000000000,53877216151518400.0000000000,53877302101367904.0000000000,258535324749424000.0000000000,258537409236582016.0000000000,0.1064000000,0,0,0,1,0,0,None,-0.4739019340,None,1161742670624.0000000000,3802,G3
10000050,20000583,30003992,DS-LO3,-337010934994384000.0000000000,58988238263622704.0000000000,-266084721137713984.0000000000,-337011208874166976.0000000000,-337007605114430016.0000000000,58987767459031400.0000000000,58988276987610896.0000000000,266082659345971008.0000000000,266088501675675008.0000000000,0.0385000000,0,0,0,1,0,0,None,-0.6740326968,None,2921164852256.0000000000,45040,G5
10000050,20000583,30003993,BX2-ZX,-347600324718118976.0000000000,51391332145619104.0000000000,-264149698640369984.0000000000,-347601227738364992.0000000000,-347596761057102016.0000000000,51391201757916496.0000000000,51391846705602000.0000000000,264148831906555008.0000000000,264149876956206016.0000000000,0.0101800000,0,1,0,0,0,0,None,-0.4796981620,None,2233340631776.0000000000,45039,G3
10000050,20000583,30003994,RF-CN3,-339297407912473024.0000000000,73438883370211200.0000000000,-278351938628937984.0000000000,-339298960027502976.0000000000,-339296138003438976.0000000000,73438750750226800.0000000000,73439045463186400.0000000000,278351148927091008.0000000000,278354328040094016.0000000000,0.0202900000,0,1,0,0,0,0,None,-0.9107924207,None,1589556501424.0000000000,7,G7
10000050,20000583,30003995,C-7SBM,-334793263142350016.0000000000,64653943137410704.0000000000,-263312785813753984.0000000000,-334793304142225984.0000000000,-334791834489481024.0000000000,64653939398872704.0000000000,64654073339274000.0000000000,263311971865326016.0000000000,263314291106817984.0000000000,0.4146000000,1,0,0,1,0,0,None,-0.7120474150,None,1159620745696.0000000000,45034,G5
10000050,20000584,30003996,ZAU-JW,-347683986574030976.0000000000,19652424200408200.0000000000,-235242482421044000.0000000000,-347684050382441024.0000000000,-347681647511854016.0000000000,19652420347323400.0000000000,19652424687308200.0000000000,235238973570555008.0000000000,235247886864646016.0000000000,0.0323200000,1,0,0,1,0,0,None,-0.0156445569,None,4456647045488.0000000000,3800,G
10000050,20000584,30003997,YF-6L1,-346201055911369984.0000000000,15690016061390200.0000000000,-240348283350240000.0000000000,-346204805277118016.0000000000,-346200987659089984.0000000000,15690012404675200.0000000000,15690216882372000.0000000000,240348036083102016.0000000000,240357099330668000.0000000000,1.3550000000,0,0,0,1,0,0,None,-0.0150414240,None,4531623783264.0000000000,45036,G
10000050,20000584,30003998,K-YI1L,-352430347570489984.0000000000,17408701599913300.0000000000,-231956496052275008.0000000000,-352431965948920000.0000000000,-352429890470465024.0000000000,17408433715318400.0000000000,17408777262292700.0000000000,231953939125702016.0000000000,231956703831332000.0000000000,0.6358000000,0,0,0,1,0,0,None,-0.0096599917,None,1382352815312.0000000000,3796,G
10000050,20000584,30003999,KEJY-U,-354316903279155008.0000000000,20124250510683900.0000000000,-227637213673384000.0000000000,-354317376448240000.0000000000,-354315459449825984.0000000000,20124095865522300.0000000000,20124301191605900.0000000000,227635309489812000.0000000000,227637885522859008.0000000000,0.0279900000,0,0,1,0,0,0,None,-0.0089847163,None,1288016523296.0000000000,45033,G
10000050,20000584,30004000,3BK-O7,-355833204517324992.0000000000,22891641153694800.0000000000,-221961626365424000.0000000000,-355835711542518016.0000000000,-355831674353686016.0000000000,22891350969247900.0000000000,22891818267272600.0000000000,221959808615184992.0000000000,221964853608544992.0000000000,0.0821600000,0,1,0,0,0,0,None,-0.0079008671,None,2522496680128.0000000000,3798,G
10000050,20000584,30004001,8-GE2P,-346729129071212032.0000000000,11307486810046700.0000000000,-228751140525848992.0000000000,-346729586580976000.0000000000,-346728169121246976.0000000000,11307429820053500.0000000000,11307606387486500.0000000000,228749334581992000.0000000000,228754760889136000.0000000000,0.0580000000,0,1,0,0,0,0,None,-0.0060021241,None,2713153571840.0000000000,45031,G
10000050,20000584,30004002,QXQ-I6,-341549568577228032.0000000000,12194893735013500.0000000000,-254189494329944992.0000000000,-341555085938521024.0000000000,-341545663982180992.0000000000,12194869040416400.0000000000,12194911214012100.0000000000,254186895357644000.0000000000,254198059106899008.0000000000,4.2490000000,0,1,0,0,0,0,None,-0.0216369201,None,5581874627552.0000000000,3796,G
10000050,20000585,30004003,L3-I3K,-349411811349801984.0000000000,27893597128980600.0000000000,-252716863226745984.0000000000,-349421555115856000.0000000000,-349407638493649984.0000000000,27893516379513600.0000000000,27893785683208200.0000000000,252709903002961984.0000000000,252717817009968000.0000000000,1.4420000000,1,0,0,1,0,0,None,-0.0796639980,None,6958311103232.0000000000,45036,G
10000050,20000585,30004004,3-JCJT,-351823144359800000.0000000000,41768624060064496.0000000000,-263699607863896000.0000000000,-351826112500892992.0000000000,-351822970622622016.0000000000,41768210621839800.0000000000,41768648261312896.0000000000,263699007273139008.0000000000,263699772961716992.0000000000,0.0163300000,0,0,0,1,0,0,None,-0.2817914257,None,1570939135712.0000000000,3800,G1
10000050,20000585,30004005,W-IIYI,-351197784497659008.0000000000,44926039588082400.0000000000,-265072480370759008.0000000000,-351199560670977024.0000000000,-351193584924340992.0000000000,44925979587905904.0000000000,44926181453504600.0000000000,265070210131876000.0000000000,265075694585088000.0000000000,1.2170000000,0,1,0,0,0,0,None,-0.3471893000,None,2987873318112.0000000000,45042,G1
10000050,20000585,30004006,AO-N1P,-350065509716908992.0000000000,30369477259619800.0000000000,-259974933803124992.0000000000,-350065788306361024.0000000000,-350064297018508032.0000000000,30369277691126500.0000000000,30369523107772800.0000000000,259974450036468000.0000000000,259976072434494016.0000000000,0.0111600000,0,1,0,0,0,0,None,-0.1252746858,None,811199012992.0000000000,8,G
10000050,20000585,30004007,4-GJT1,-338232609960731008.0000000000,31660742449774400.0000000000,-251135910178239008.0000000000,-338232869632224000.0000000000,-338230375078169024.0000000000,31660695985441400.0000000000,31661142306281200.0000000000,251134758494070016.0000000000,251135957847508000.0000000000,0.0930300000,0,0,1,0,0,0,None,-0.1070028923,None,1247277027520.0000000000,3799,G
10000050,20000585,30004008,5V-BJI,-354898475296675968.0000000000,48360174598287296.0000000000,-273177763334142016.0000000000,-354899024994433984.0000000000,-354897129819433984.0000000000,48360157066339200.0000000000,48360181758207104.0000000000,273173977365737984.0000000000,273179289793884000.0000000000,0.1403000000,0,0,1,0,0,0,None,-0.4273844982,None,2656214072672.0000000000,45030,G2
10000050,20000585,30004009,49-U6U,-355252750737017024.0000000000,55973779985250000.0000000000,-282515550513832992.0000000000,-355253805249974976.0000000000,-355250973721068992.0000000000,55973674442294704.0000000000,55973957840456000.0000000000,282514651307604992.0000000000,282518768295809984.0000000000,0.3988000000,1,0,0,1,0,1,None,-0.5723242737,None,2058494102048.0000000000,45030,G4
10000050,20000585,30004010,M1BZ-2,-356881140617299008.0000000000,38261496939988800.0000000000,-260603471815358016.0000000000,-356881580032033024.0000000000,-356879946522278976.0000000000,38261355454789296.0000000000,38261549004670704.0000000000,260601985297748992.0000000000,260607394230840992.0000000000,0.0347600000,0,0,1,0,0,0,None,-0.1896754131,None,2704466545952.0000000000,3800,G
10000050,20000585,30004011,N-M1A3,-351295306618643968.0000000000,58880786052027000.0000000000,-284423264463113984.0000000000,-351296069106616000.0000000000,-351292849282806016.0000000000,58880774219722896.0000000000,58880824185015200.0000000000,284422563490492000.0000000000,284423592998753984.0000000000,0.0344800000,1,0,1,0,0,0,None,-0.6723556279,None,1609911904928.0000000000,45037,G5
10000050,20000585,30004012,8QT-H4,-359055672027640000.0000000000,33612985588207100.0000000000,-263591903892483008.0000000000,-359057282665600000.0000000000,-359055370698268992.0000000000,33612955680464300.0000000000,33613145406716200.0000000000,263589354321979008.0000000000,263592654104640992.0000000000,0.0225700000,1,0,0,1,0,1,None,-0.1461148419,None,1649891330784.0000000000,45032,G
10000050,20000586,30004013,F2OY-X,-394146567570048000.0000000000,40216200504537104.0000000000,-231223638210224992.0000000000,-394153550586499968.0000000000,-394146401186643008.0000000000,40216168105150600.0000000000,40217560255735800.0000000000,231223637354624992.0000000000,231230006120699008.0000000000,0.4175000000,1,0,1,0,0,1,None,-0.0326182233,None,3574699928672.0000000000,45033,G
10000050,20000586,30004014,4-2UXV,-400537062058257984.0000000000,29929319752529100.0000000000,-227921098977097984.0000000000,-400540526149548032.0000000000,-400535581747142976.0000000000,29929132389365200.0000000000,29929758203167200.0000000000,227919390710504000.0000000000,227924809430214016.0000000000,0.2823000000,0,0,0,1,0,0,None,-0.0194442462,None,2709359855024.0000000000,3802,G
10000050,20000586,30004015,RKM-GE,-409791334517635008.0000000000,25024040223112600.0000000000,-237696705743081984.0000000000,-409792852761681984.0000000000,-409789287157865024.0000000000,25023854704704500.0000000000,25024290396676900.0000000000,237684985475092000.0000000000,237697395636804000.0000000000,0.0661800000,0,0,0,1,0,0,None,-0.0475690011,None,6205080855920.0000000000,45039,G
10000050,20000586,30004016,DG-L7S,-416109320103209984.0000000000,28972597437311600.0000000000,-249020203969476000.0000000000,-416109526479622976.0000000000,-416106988764126976.0000000000,28972231600956600.0000000000,28972629823066500.0000000000,249020086680897984.0000000000,249021406842236000.0000000000,0.0135900000,0,0,1,0,0,0,None,-0.1527490823,None,1268857747808.0000000000,45039,G
10000050,20000586,30004017,K4-RFZ,-422688149403942976.0000000000,27635628093357000.0000000000,-252069050323379008.0000000000,-422690931522574976.0000000000,-422687647444484992.0000000000,27635477014726700.0000000000,27635655351710900.0000000000,252068041669928992.0000000000,252071296431584992.0000000000,0.2044000000,1,0,1,0,0,0,None,-0.1982161369,None,1642039044992.0000000000,3797,G
10000050,20000586,30004018,L-FVHR,-411335326857841984.0000000000,19166901097994400.0000000000,-233262848114913984.0000000000,-411337044370667008.0000000000,-411334126645974976.0000000000,19166815291393800.0000000000,19167023886095600.0000000000,233260525813087008.0000000000,233267042249336992.0000000000,0.0833500000,0,0,1,0,0,0,None,-0.0235510699,None,3258218125216.0000000000,3798,G
10000050,20000587,30004019,3-FKCZ,-304198419858772992.0000000000,70717302608039800.0000000000,-231991779402595008.0000000000,-304199321052505024.0000000000,-304198369312556032.0000000000,70717297834763600.0000000000,70717387677420800.0000000000,231991672994036000.0000000000,231993208626721984.0000000000,0.0125600000,1,0,0,1,0,0,None,-0.2835308177,None,767816342976.0000000000,3798,G1
10000050,20000587,30004020,ED-L9T,-302654604081654976.0000000000,70548271854018000.0000000000,-238937479035004992.0000000000,-302655605497868032.0000000000,-302653061666011008.0000000000,70548140236151200.0000000000,70548474559522200.0000000000,238935655249927008.0000000000,238937864596043008.0000000000,0.0720100000,0,0,0,1,0,0,None,-0.4226984049,None,1271915928672.0000000000,3797,G2
10000050,20000587,30004021,LS-V29,-301833170022492992.0000000000,64054733600675000.0000000000,-244652778503679008.0000000000,-301836106208051968.0000000000,-301832706757617984.0000000000,64054606989309696.0000000000,64054753577191400.0000000000,244651585193824992.0000000000,244653801424635008.0000000000,0.0508400000,0,0,1,0,0,0,None,-0.6040702396,None,1699725217376.0000000000,45031,G4
10000050,20000587,30004022,9SBB-9,-300416921653707008.0000000000,77110790865690592.0000000000,-236900196619491008.0000000000,-300418548007505984.0000000000,-300414197678857984.0000000000,77110675797433696.0000000000,77110983593151200.0000000000,236899792233084992.0000000000,236903603359352992.0000000000,0.0108000000,0,0,1,0,0,0,None,-0.2177867547,None,2175164324288.0000000000,45040,G
10000050,20000587,30004023,I1Y-IU,-306107693456073984.0000000000,60256453089832096.0000000000,-246724358454464000.0000000000,-306107878923848000.0000000000,-306102613692507008.0000000000,60256449033760896.0000000000,60256564061789104.0000000000,246723839079697984.0000000000,246726903581900992.0000000000,0.0591800000,1,0,0,1,0,0,None,-0.7825393855,None,2632615670464.0000000000,45032,G6
10000050,20000587,30004024,U-HYZN,-311147474205907008.0000000000,61300450842619904.0000000000,-245166814834743008.0000000000,-311150939747358016.0000000000,-311146340542345984.0000000000,61300428935241104.0000000000,61300517809104000.0000000000,245164532530910016.0000000000,245167720357612992.0000000000,0.7156000000,0,1,0,0,0,0,None,-0.8786809851,None,2299602506144.0000000000,3796,G7
10000050,20000588,30004025,8-YNBE,-423441930066380992.0000000000,35817438771468200.0000000000,-261647582363856000.0000000000,-423448612130710976.0000000000,-423441860626470976.0000000000,35817432863809300.0000000000,35818006671959700.0000000000,261646012853052000.0000000000,261650820927212000.0000000000,0.1990000000,1,0,0,1,0,0,None,-0.4604902237,None,3375752119936.0000000000,3798,G3
10000050,20000588,30004026,YQX-7U,-417814956681772032.0000000000,41285437670343104.0000000000,-269432401871360000.0000000000,-417821662310003008.0000000000,-417802376160448000.0000000000,41284457787484400.0000000000,41287276043909400.0000000000,269431502477528000.0000000000,269437320835478016.0000000000,4.2020000000,0,0,0,1,0,0,None,-0.6302374448,None,9643074777280.0000000000,45038,G4
10000050,20000588,30004027,QY1E-N,-415061531140686016.0000000000,39503444565508496.0000000000,-270961651127967008.0000000000,-415063040476627008.0000000000,-415057243000040000.0000000000,39502652098265800.0000000000,39503723499769904.0000000000,270956617767830016.0000000000,270962148670575008.0000000000,0.0329800000,0,1,0,0,0,0,None,-0.6047017701,None,2898738293472.0000000000,45039,G4
10000050,20000588,30004028,E-VKJV,-427026471255590016.0000000000,34937214455718900.0000000000,-259513072101022016.0000000000,-427030458642753024.0000000000,-427025476972864000.0000000000,34936883197880500.0000000000,34937297056977700.0000000000,259512920232747008.0000000000,259514111730548000.0000000000,0.7331000000,1,0,1,0,0,1,None,-0.4639069682,None,2490834944448.0000000000,45038,G3
